TaskNum,Block,Scen,altern,Option1,Option2,Option3,Choice,Scale,PersonID,TRT,TSugar,price,Gene,FullFlav,cset,opt
17,3,5,2,0,1,0,0,9,22461,4,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,9,22461,4,0,0,0,0,3,1
18,3,6,1,1,0,0,0,8,22461,4,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,8,22461,4,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,8,22461,4,0,0,0,0,3,1
13,3,1,1,1,0,0,1,8,22462,4,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,8,22462,4,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,8,22462,4,0,0,0,0,3,1
14,3,2,1,1,0,0,1,9,22462,4,25,3.49,1,1,3,0
14,3,2,2,0,1,0,0,9,22462,4,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,9,22462,4,0,0,0,0,3,1
15,3,3,1,1,0,0,1,7,22462,4,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,7,22462,4,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,7,22462,4,0,0,0,0,3,1
16,3,4,1,1,0,0,1,7,22462,4,25,2.49,0,0,3,0
16,3,4,2,0,1,0,0,7,22462,4,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,7,22462,4,0,0,0,0,3,1
17,3,5,1,1,0,0,1,8,22462,4,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,8,22462,4,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,8,22462,4,0,0,0,0,3,1
18,3,6,1,1,0,0,0,10,22462,4,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,10,22462,4,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,10,22462,4,0,0,0,0,3,1
1,1,1,1,1,0,0,0,10,22463,4,12,3.49,1,1,3,0
1,1,1,2,0,1,0,1,10,22463,4,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,10,22463,4,0,0,0,0,3,1
2,1,2,1,1,0,0,1,9,22463,4,25,2.49,0,1,3,0
2,1,2,2,0,1,0,0,9,22463,4,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,9,22463,4,0,0,0,0,3,1
3,1,3,1,1,0,0,0,8,22463,4,12,2.99,1,0,3,0
3,1,3,2,0,1,0,1,8,22463,4,25,3.49,0,1,3,0
3,1,3,3,0,0,1,0,8,22463,4,0,0,0,0,3,1
4,1,4,1,1,0,0,1,9,22463,4,25,2.99,0,1,3,0
4,1,4,2,0,1,0,0,9,22463,4,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,9,22463,4,0,0,0,0,3,1
5,1,5,1,1,0,0,1,9,22463,4,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,9,22463,4,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,9,22463,4,0,0,0,0,3,1
6,1,6,1,1,0,0,0,10,22463,4,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,10,22463,4,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,10,22463,4,0,0,0,0,3,1
13,3,1,1,1,0,0,1,10,22464,4,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,10,22464,4,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,10,22464,4,0,0,0,0,3,1
14,3,2,1,1,0,0,1,10,22464,4,25,3.49,1,1,3,0
14,3,2,2,0,1,0,0,10,22464,4,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,10,22464,4,0,0,0,0,3,1
15,3,3,1,1,0,0,1,10,22464,4,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,10,22464,4,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,10,22464,4,0,0,0,0,3,1
16,3,4,1,1,0,0,0,10,22464,4,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,10,22464,4,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,10,22464,4,0,0,0,0,3,1
17,3,5,1,1,0,0,1,10,22464,4,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,10,22464,4,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,10,22464,4,0,0,0,0,3,1
18,3,6,1,1,0,0,1,10,22464,4,12,3.49,1,0,3,0
18,3,6,2,0,1,0,0,10,22464,4,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,10,22464,4,0,0,0,0,3,1
1,1,1,1,1,0,0,1,7,22465,4,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,7,22465,4,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,7,22465,4,0,0,0,0,3,1
2,1,2,1,1,0,0,0,6,22465,4,25,2.49,0,1,3,0
2,1,2,2,0,1,0,1,6,22465,4,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,6,22465,4,0,0,0,0,3,1
3,1,3,1,1,0,0,1,7,22465,4,12,2.99,1,0,3,0
3,1,3,2,0,1,0,0,7,22465,4,25,3.49,0,1,3,0
3,1,3,3,0,0,1,0,7,22465,4,0,0,0,0,3,1
4,1,4,1,1,0,0,0,7,22465,4,25,2.99,0,1,3,0
4,1,4,2,0,1,0,1,7,22465,4,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,7,22465,4,0,0,0,0,3,1
5,1,5,1,1,0,0,1,7,22465,4,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,7,22465,4,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,7,22465,4,0,0,0,0,3,1
6,1,6,1,1,0,0,0,7,22465,4,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,7,22465,4,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,7,22465,4,0,0,0,0,3,1
7,2,1,1,1,0,0,0,4,22466,4,12,3.49,0,0,3,0
7,2,1,2,0,1,0,1,4,22466,4,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,4,22466,4,0,0,0,0,3,1
8,2,2,1,1,0,0,1,4,22466,4,25,2.99,0,0,3,0
8,2,2,2,0,1,0,0,4,22466,4,12,2.49,1,1,3,0
8,2,2,3,0,0,1,0,4,22466,4,0,0,0,0,3,1
9,2,3,1,1,0,0,1,6,22466,4,12,2.49,1,0,3,0
9,2,3,2,0,1,0,0,6,22466,4,25,3.49,0,1,3,0
9,2,3,3,0,0,1,0,6,22466,4,0,0,0,0,3,1
10,2,4,1,1,0,0,1,6,22466,4,12,2.49,1,1,3,0
10,2,4,2,0,1,0,0,6,22466,4,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,6,22466,4,0,0,0,0,3,1
11,2,5,1,1,0,0,1,6,22466,4,12,2.49,0,0,3,0
11,2,5,2,0,1,0,0,6,22466,4,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,6,22466,4,0,0,0,0,3,1
12,2,6,1,1,0,0,0,6,22466,4,25,3.49,1,0,3,0
12,2,6,2,0,1,0,1,6,22466,4,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,6,22466,4,0,0,0,0,3,1
7,2,1,1,1,0,0,0,5,22467,4,12,3.49,0,0,3,0
7,2,1,2,0,1,0,0,5,22467,4,25,2.99,1,1,3,0
7,2,1,3,0,0,1,1,5,22467,4,0,0,0,0,3,1
8,2,2,1,1,0,0,0,6,22467,4,25,2.99,0,0,3,0
8,2,2,2,0,1,0,1,6,22467,4,12,2.49,1,1,3,0
8,2,2,3,0,0,1,0,6,22467,4,0,0,0,0,3,1
9,2,3,1,1,0,0,0,5,22467,4,12,2.49,1,0,3,0
9,2,3,2,0,1,0,1,5,22467,4,25,3.49,0,1,3,0
9,2,3,3,0,0,1,0,5,22467,4,0,0,0,0,3,1
10,2,4,1,1,0,0,1,5,22467,4,12,2.49,1,1,3,0
10,2,4,2,0,1,0,0,5,22467,4,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,5,22467,4,0,0,0,0,3,1
11,2,5,1,1,0,0,0,5,22467,4,12,2.49,0,0,3,0
11,2,5,2,0,1,0,0,5,22467,4,25,3.49,1,1,3,0
11,2,5,3,0,0,1,1,5,22467,4,0,0,0,0,3,1
12,2,6,1,1,0,0,0,5,22467,4,25,3.49,1,0,3,0
12,2,6,2,0,1,0,1,5,22467,4,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,5,22467,4,0,0,0,0,3,1
13,3,1,1,1,0,0,0,7,22468,4,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,7,22468,4,12,3.49,0,0,3,0
13,3,1,3,0,0,1,1,7,22468,4,0,0,0,0,3,1
14,3,2,1,1,0,0,0,8,22468,4,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,8,22468,4,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,8,22468,4,0,0,0,0,3,1
15,3,3,1,1,0,0,1,7,22468,4,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,7,22468,4,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,7,22468,4,0,0,0,0,3,1
16,3,4,1,1,0,0,0,8,22468,4,25,2.49,0,0,3,0
16,3,4,2,0,1,0,0,8,22468,4,12,3.49,1,1,3,0
16,3,4,3,0,0,1,1,8,22468,4,0,0,0,0,3,1
17,3,5,1,1,0,0,1,9,22468,4,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,9,22468,4,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,9,22468,4,0,0,0,0,3,1
18,3,6,1,1,0,0,0,7,22468,4,12,3.49,1,0,3,0
18,3,6,2,0,1,0,0,7,22468,4,25,2.49,0,1,3,0
18,3,6,3,0,0,1,1,7,22468,4,0,0,0,0,3,1
1,1,1,1,1,0,0,1,9,22469,4,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,9,22469,4,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,9,22469,4,0,0,0,0,3,1
2,1,2,1,1,0,0,1,10,22469,4,25,2.49,0,1,3,0
2,1,2,2,0,1,0,0,10,22469,4,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,10,22469,4,0,0,0,0,3,1
3,1,3,1,1,0,0,1,8,22469,4,12,2.99,1,0,3,0
3,1,3,2,0,1,0,0,8,22469,4,25,3.49,0,1,3,0
3,1,3,3,0,0,1,0,8,22469,4,0,0,0,0,3,1
4,1,4,1,1,0,0,0,8,22469,4,25,2.99,0,1,3,0
4,1,4,2,0,1,0,1,8,22469,4,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,8,22469,4,0,0,0,0,3,1
5,1,5,1,1,0,0,1,9,22469,4,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,9,22469,4,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,9,22469,4,0,0,0,0,3,1
6,1,6,1,1,0,0,0,10,22469,4,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,10,22469,4,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,10,22469,4,0,0,0,0,3,1
1,1,1,1,1,0,0,1,10,22470,4,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,10,22470,4,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,10,22470,4,0,0,0,0,3,1
2,1,2,1,1,0,0,0,10,22470,4,25,2.49,0,1,3,0
2,1,2,2,0,1,0,1,10,22470,4,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,10,22470,4,0,0,0,0,3,1
3,1,3,1,1,0,0,1,10,22470,4,12,2.99,1,0,3,0
3,1,3,2,0,1,0,0,10,22470,4,25,3.49,0,1,3,0
3,1,3,3,0,0,1,0,10,22470,4,0,0,0,0,3,1
4,1,4,1,1,0,0,0,10,22470,4,25,2.99,0,1,3,0
4,1,4,2,0,1,0,1,10,22470,4,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,10,22470,4,0,0,0,0,3,1
5,1,5,1,1,0,0,0,10,22470,4,12,3.49,0,1,3,0
5,1,5,2,0,1,0,1,10,22470,4,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,10,22470,4,0,0,0,0,3,1
6,1,6,1,1,0,0,0,10,22470,4,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,10,22470,4,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,10,22470,4,0,0,0,0,3,1
13,3,1,1,1,0,0,0,8,22471,4,25,2.49,1,1,3,0
13,3,1,2,0,1,0,1,8,22471,4,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,8,22471,4,0,0,0,0,3,1
14,3,2,1,1,0,0,0,8,22471,4,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,8,22471,4,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,8,22471,4,0,0,0,0,3,1
15,3,3,1,1,0,0,0,8,22471,4,12,3.49,0,1,3,0
15,3,3,2,0,1,0,1,8,22471,4,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,8,22471,4,0,0,0,0,3,1
16,3,4,1,1,0,0,0,7,22471,4,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,7,22471,4,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,7,22471,4,0,0,0,0,3,1
17,3,5,1,1,0,0,1,9,22471,4,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,9,22471,4,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,9,22471,4,0,0,0,0,3,1
18,3,6,1,1,0,0,1,8,22471,4,12,3.49,1,0,3,0
18,3,6,2,0,1,0,0,8,22471,4,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,8,22471,4,0,0,0,0,3,1
13,3,1,1,1,0,0,0,10,22472,4,25,2.49,1,1,3,0
13,3,1,2,0,1,0,1,10,22472,4,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,10,22472,4,0,0,0,0,3,1
14,3,2,1,1,0,0,0,9,22472,4,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,9,22472,4,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,9,22472,4,0,0,0,0,3,1
15,3,3,1,1,0,0,1,9,22472,4,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,9,22472,4,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,9,22472,4,0,0,0,0,3,1
16,3,4,1,1,0,0,0,9,22472,4,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,9,22472,4,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,9,22472,4,0,0,0,0,3,1
17,3,5,1,1,0,0,1,9,22472,4,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,9,22472,4,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,9,22472,4,0,0,0,0,3,1
18,3,6,1,1,0,0,1,10,22472,4,12,3.49,1,0,3,0
18,3,6,2,0,1,0,0,10,22472,4,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,10,22472,4,0,0,0,0,3,1
13,3,1,1,1,0,0,0,10,22473,4,25,2.49,1,1,3,0
13,3,1,2,0,1,0,1,10,22473,4,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,10,22473,4,0,0,0,0,3,1
14,3,2,1,1,0,0,0,9,22473,4,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,9,22473,4,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,9,22473,4,0,0,0,0,3,1
15,3,3,1,1,0,0,1,10,22473,4,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,10,22473,4,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,10,22473,4,0,0,0,0,3,1
16,3,4,1,1,0,0,0,10,22473,4,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,10,22473,4,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,10,22473,4,0,0,0,0,3,1
17,3,5,1,1,0,0,1,10,22473,4,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,10,22473,4,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,10,22473,4,0,0,0,0,3,1
18,3,6,1,1,0,0,1,10,22473,4,12,3.49,1,0,3,0
18,3,6,2,0,1,0,0,10,22473,4,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,10,22473,4,0,0,0,0,3,1
13,3,1,1,1,0,0,0,10,22474,4,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,10,22474,4,12,3.49,0,0,3,0
13,3,1,3,0,0,1,1,10,22474,4,0,0,0,0,3,1
14,3,2,1,1,0,0,0,3,22474,4,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,3,22474,4,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,3,22474,4,0,0,0,0,3,1
15,3,3,1,1,0,0,1,8,22474,4,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,8,22474,4,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,8,22474,4,0,0,0,0,3,1
16,3,4,1,1,0,0,0,3,22474,4,25,2.49,0,0,3,0
16,3,4,2,0,1,0,0,3,22474,4,12,3.49,1,1,3,0
16,3,4,3,0,0,1,1,3,22474,4,0,0,0,0,3,1
17,3,5,1,1,0,0,1,3,22474,4,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,3,22474,4,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,3,22474,4,0,0,0,0,3,1
18,3,6,1,1,0,0,0,2,22474,4,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,2,22474,4,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,2,22474,4,0,0,0,0,3,1
13,3,1,1,1,0,0,1,8,22475,4,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,8,22475,4,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,8,22475,4,0,0,0,0,3,1
14,3,2,1,1,0,0,0,9,22475,4,25,3.49,1,1,3,0
14,3,2,2,0,1,0,0,9,22475,4,12,2.99,0,0,3,0
14,3,2,3,0,0,1,1,9,22475,4,0,0,0,0,3,1
15,3,3,1,1,0,0,0,10,22475,4,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,10,22475,4,25,2.99,1,0,3,0
15,3,3,3,0,0,1,1,10,22475,4,0,0,0,0,3,1
16,3,4,1,1,0,0,0,10,22475,4,25,2.49,0,0,3,0
16,3,4,2,0,1,0,0,10,22475,4,12,3.49,1,1,3,0
16,3,4,3,0,0,1,1,10,22475,4,0,0,0,0,3,1
17,3,5,1,1,0,0,0,10,22475,4,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,10,22475,4,25,2.49,1,0,3,0
17,3,5,3,0,0,1,1,10,22475,4,0,0,0,0,3,1
18,3,6,1,1,0,0,0,10,22475,4,12,3.49,1,0,3,0
18,3,6,2,0,1,0,0,10,22475,4,25,2.49,0,1,3,0
18,3,6,3,0,0,1,1,10,22475,4,0,0,0,0,3,1
1,1,1,1,1,0,0,0,9,22476,4,12,3.49,1,1,3,0
1,1,1,2,0,1,0,1,9,22476,4,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,9,22476,4,0,0,0,0,3,1
2,1,2,1,1,0,0,0,10,22476,4,25,2.49,0,1,3,0
2,1,2,2,0,1,0,1,10,22476,4,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,10,22476,4,0,0,0,0,3,1
3,1,3,1,1,0,0,1,10,22476,4,12,2.99,1,0,3,0
3,1,3,2,0,1,0,0,10,22476,4,25,3.49,0,1,3,0
3,1,3,3,0,0,1,0,10,22476,4,0,0,0,0,3,1
4,1,4,1,1,0,0,0,10,22476,4,25,2.99,0,1,3,0
4,1,4,2,0,1,0,1,10,22476,4,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,10,22476,4,0,0,0,0,3,1
5,1,5,1,1,0,0,0,10,22476,4,12,3.49,0,1,3,0
5,1,5,2,0,1,0,1,10,22476,4,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,10,22476,4,0,0,0,0,3,1
6,1,6,1,1,0,0,0,10,22476,4,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,10,22476,4,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,10,22476,4,0,0,0,0,3,1
13,3,1,1,1,0,0,1,8,22477,4,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,8,22477,4,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,8,22477,4,0,0,0,0,3,1
14,3,2,1,1,0,0,1,8,22477,4,25,3.49,1,1,3,0
14,3,2,2,0,1,0,0,8,22477,4,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,8,22477,4,0,0,0,0,3,1
15,3,3,1,1,0,0,0,8,22477,4,12,3.49,0,1,3,0
15,3,3,2,0,1,0,1,8,22477,4,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,8,22477,4,0,0,0,0,3,1
16,3,4,1,1,0,0,1,8,22477,4,25,2.49,0,0,3,0
16,3,4,2,0,1,0,0,8,22477,4,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,8,22477,4,0,0,0,0,3,1
17,3,5,1,1,0,0,0,8,22477,4,12,2.99,0,1,3,0
17,3,5,2,0,1,0,1,8,22477,4,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,8,22477,4,0,0,0,0,3,1
18,3,6,1,1,0,0,0,8,22477,4,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,8,22477,4,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,8,22477,4,0,0,0,0,3,1
7,2,1,1,1,0,0,0,8,22478,4,12,3.49,0,0,3,0
7,2,1,2,0,1,0,1,8,22478,4,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,8,22478,4,0,0,0,0,3,1
8,2,2,1,1,0,0,0,8,22478,4,25,2.99,0,0,3,0
8,2,2,2,0,1,0,1,8,22478,4,12,2.49,1,1,3,0
8,2,2,3,0,0,1,0,8,22478,4,0,0,0,0,3,1
9,2,3,1,1,0,0,1,9,22478,4,12,2.49,1,0,3,0
9,2,3,2,0,1,0,0,9,22478,4,25,3.49,0,1,3,0
9,2,3,3,0,0,1,0,9,22478,4,0,0,0,0,3,1
10,2,4,1,1,0,0,1,9,22478,4,12,2.49,1,1,3,0
10,2,4,2,0,1,0,0,9,22478,4,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,9,22478,4,0,0,0,0,3,1
11,2,5,1,1,0,0,0,9,22478,4,12,2.49,0,0,3,0
11,2,5,2,0,1,0,1,9,22478,4,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,9,22478,4,0,0,0,0,3,1
12,2,6,1,1,0,0,0,9,22478,4,25,3.49,1,0,3,0
12,2,6,2,0,1,0,1,9,22478,4,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,9,22478,4,0,0,0,0,3,1
13,3,1,1,1,0,0,0,5,22479,4,25,2.49,1,1,3,0
13,3,1,2,0,1,0,1,5,22479,4,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,5,22479,4,0,0,0,0,3,1
14,3,2,1,1,0,0,1,10,22479,4,25,3.49,1,1,3,0
14,3,2,2,0,1,0,0,10,22479,4,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,10,22479,4,0,0,0,0,3,1
15,3,3,1,1,0,0,1,9,22479,4,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,9,22479,4,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,9,22479,4,0,0,0,0,3,1
16,3,4,1,1,0,0,0,9,22479,4,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,9,22479,4,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,9,22479,4,0,0,0,0,3,1
17,3,5,1,1,0,0,1,9,22479,4,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,9,22479,4,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,9,22479,4,0,0,0,0,3,1
18,3,6,1,1,0,0,0,10,22479,4,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,10,22479,4,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,10,22479,4,0,0,0,0,3,1
13,3,1,1,1,0,0,0,7,22480,4,25,2.49,1,1,3,0
13,3,1,2,0,1,0,1,7,22480,4,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,7,22480,4,0,0,0,0,3,1
14,3,2,1,1,0,0,0,8,22480,4,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,8,22480,4,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,8,22480,4,0,0,0,0,3,1
15,3,3,1,1,0,0,1,10,22480,4,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,10,22480,4,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,10,22480,4,0,0,0,0,3,1
16,3,4,1,1,0,0,0,7,22480,4,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,7,22480,4,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,7,22480,4,0,0,0,0,3,1
17,3,5,1,1,0,0,1,10,22480,4,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,10,22480,4,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,10,22480,4,0,0,0,0,3,1
18,3,6,1,1,0,0,0,8,22480,4,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,8,22480,4,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,8,22480,4,0,0,0,0,3,1
7,2,1,1,1,0,0,0,6,22481,4,12,3.49,0,0,3,0
7,2,1,2,0,1,0,1,6,22481,4,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,6,22481,4,0,0,0,0,3,1
8,2,2,1,1,0,0,0,8,22481,4,25,2.99,0,0,3,0
8,2,2,2,0,1,0,1,8,22481,4,12,2.49,1,1,3,0
8,2,2,3,0,0,1,0,8,22481,4,0,0,0,0,3,1
9,2,3,1,1,0,0,0,8,22481,4,12,2.49,1,0,3,0
9,2,3,2,0,1,0,1,8,22481,4,25,3.49,0,1,3,0
9,2,3,3,0,0,1,0,8,22481,4,0,0,0,0,3,1
10,2,4,1,1,0,0,1,7,22481,4,12,2.49,1,1,3,0
10,2,4,2,0,1,0,0,7,22481,4,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,7,22481,4,0,0,0,0,3,1
11,2,5,1,1,0,0,0,8,22481,4,12,2.49,0,0,3,0
11,2,5,2,0,1,0,1,8,22481,4,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,8,22481,4,0,0,0,0,3,1
12,2,6,1,1,0,0,0,9,22481,4,25,3.49,1,0,3,0
12,2,6,2,0,1,0,1,9,22481,4,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,9,22481,4,0,0,0,0,3,1
13,3,1,1,1,0,0,0,10,22482,4,25,2.49,1,1,3,0
13,3,1,2,0,1,0,1,10,22482,4,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,10,22482,4,0,0,0,0,3,1
14,3,2,1,1,0,0,0,10,22482,4,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,10,22482,4,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,10,22482,4,0,0,0,0,3,1
15,3,3,1,1,0,0,1,10,22482,4,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,10,22482,4,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,10,22482,4,0,0,0,0,3,1
16,3,4,1,1,0,0,0,10,22482,4,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,10,22482,4,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,10,22482,4,0,0,0,0,3,1
17,3,5,1,1,0,0,1,10,22482,4,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,10,22482,4,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,10,22482,4,0,0,0,0,3,1
18,3,6,1,1,0,0,1,10,22482,4,12,3.49,1,0,3,0
18,3,6,2,0,1,0,0,10,22482,4,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,10,22482,4,0,0,0,0,3,1
