TaskNum,Block,Scen,altern,Option1,Option2,Option3,Choice,Scale,PersonID,TRT,TSugar,price,Gene,FullFlav,cset,opt
4,1,4,1,1,0,0,0,10,22160,1,25,2.99,0,1,3,0
4,1,4,2,0,1,0,0,10,22160,1,12,3.49,1,0,3,0
4,1,4,3,0,0,1,1,10,22160,1,0,0,0,0,3,1
5,1,5,1,1,0,0,1,10,22160,1,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,10,22160,1,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,10,22160,1,0,0,0,0,3,1
6,1,6,1,1,0,0,0,10,22160,1,25,2.99,1,0,3,0
6,1,6,2,0,1,0,0,10,22160,1,12,2.49,0,1,3,0
6,1,6,3,0,0,1,1,10,22160,1,0,0,0,0,3,1
7,2,1,1,1,0,0,0,8,22161,1,12,3.49,0,0,3,0
7,2,1,2,0,1,0,1,8,22161,1,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,8,22161,1,0,0,0,0,3,1
8,2,2,1,1,0,0,0,9,22161,1,25,2.99,0,0,3,0
8,2,2,2,0,1,0,1,9,22161,1,12,2.49,1,1,3,0
8,2,2,3,0,0,1,0,9,22161,1,0,0,0,0,3,1
9,2,3,1,1,0,0,0,7,22161,1,12,2.49,1,0,3,0
9,2,3,2,0,1,0,1,7,22161,1,25,3.49,0,1,3,0
9,2,3,3,0,0,1,0,7,22161,1,0,0,0,0,3,1
10,2,4,1,1,0,0,1,10,22161,1,12,2.49,1,1,3,0
10,2,4,2,0,1,0,0,10,22161,1,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,10,22161,1,0,0,0,0,3,1
11,2,5,1,1,0,0,0,8,22161,1,12,2.49,0,0,3,0
11,2,5,2,0,1,0,1,8,22161,1,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,8,22161,1,0,0,0,0,3,1
12,2,6,1,1,0,0,0,10,22161,1,25,3.49,1,0,3,0
12,2,6,2,0,1,0,1,10,22161,1,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,10,22161,1,0,0,0,0,3,1
13,3,1,1,1,0,0,1,9,22162,1,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,9,22162,1,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,9,22162,1,0,0,0,0,3,1
14,3,2,1,1,0,0,0,9,22162,1,25,3.49,1,1,3,0
14,3,2,2,0,1,0,0,9,22162,1,12,2.99,0,0,3,0
14,3,2,3,0,0,1,1,9,22162,1,0,0,0,0,3,1
15,3,3,1,1,0,0,0,9,22162,1,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,9,22162,1,25,2.99,1,0,3,0
15,3,3,3,0,0,1,1,9,22162,1,0,0,0,0,3,1
16,3,4,1,1,0,0,0,9,22162,1,25,2.49,0,0,3,0
16,3,4,2,0,1,0,0,9,22162,1,12,3.49,1,1,3,0
16,3,4,3,0,0,1,1,9,22162,1,0,0,0,0,3,1
17,3,5,1,1,0,0,0,9,22162,1,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,9,22162,1,25,2.49,1,0,3,0
17,3,5,3,0,0,1,1,9,22162,1,0,0,0,0,3,1
18,3,6,1,1,0,0,1,9,22162,1,12,3.49,1,0,3,0
18,3,6,2,0,1,0,0,9,22162,1,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,9,22162,1,0,0,0,0,3,1
7,2,1,1,1,0,0,0,10,22163,1,12,3.49,0,0,3,0
7,2,1,2,0,1,0,1,10,22163,1,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,10,22163,1,0,0,0,0,3,1
8,2,2,1,1,0,0,0,10,22163,1,25,2.99,0,0,3,0
8,2,2,2,0,1,0,1,10,22163,1,12,2.49,1,1,3,0
8,2,2,3,0,0,1,0,10,22163,1,0,0,0,0,3,1
9,2,3,1,1,0,0,0,10,22163,1,12,2.49,1,0,3,0
9,2,3,2,0,1,0,1,10,22163,1,25,3.49,0,1,3,0
9,2,3,3,0,0,1,0,10,22163,1,0,0,0,0,3,1
10,2,4,1,1,0,0,1,10,22163,1,12,2.49,1,1,3,0
10,2,4,2,0,1,0,0,10,22163,1,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,10,22163,1,0,0,0,0,3,1
11,2,5,1,1,0,0,0,10,22163,1,12,2.49,0,0,3,0
11,2,5,2,0,1,0,1,10,22163,1,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,10,22163,1,0,0,0,0,3,1
12,2,6,1,1,0,0,0,10,22163,1,25,3.49,1,0,3,0
12,2,6,2,0,1,0,1,10,22163,1,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,10,22163,1,0,0,0,0,3,1
7,2,1,1,1,0,0,0,5,22164,1,12,3.49,0,0,3,0
7,2,1,2,0,1,0,1,5,22164,1,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,5,22164,1,0,0,0,0,3,1
8,2,2,1,1,0,0,0,7,22164,1,25,2.99,0,0,3,0
8,2,2,2,0,1,0,0,7,22164,1,12,2.49,1,1,3,0
8,2,2,3,0,0,1,1,7,22164,1,0,0,0,0,3,1
9,2,3,1,1,0,0,0,7,22164,1,12,2.49,1,0,3,0
9,2,3,2,0,1,0,1,7,22164,1,25,3.49,0,1,3,0
9,2,3,3,0,0,1,0,7,22164,1,0,0,0,0,3,1
10,2,4,1,1,0,0,0,10,22164,1,12,2.49,1,1,3,0
10,2,4,2,0,1,0,0,10,22164,1,25,3.49,0,0,3,0
10,2,4,3,0,0,1,1,10,22164,1,0,0,0,0,3,1
11,2,5,1,1,0,0,0,9,22164,1,12,2.49,0,0,3,0
11,2,5,2,0,1,0,1,9,22164,1,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,9,22164,1,0,0,0,0,3,1
12,2,6,1,1,0,0,0,10,22164,1,25,3.49,1,0,3,0
12,2,6,2,0,1,0,0,10,22164,1,12,2.49,0,1,3,0
12,2,6,3,0,0,1,1,10,22164,1,0,0,0,0,3,1
13,3,1,1,1,0,0,0,10,22165,1,25,2.49,1,1,3,0
13,3,1,2,0,1,0,1,10,22165,1,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,10,22165,1,0,0,0,0,3,1
14,3,2,1,1,0,0,0,10,22165,1,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,10,22165,1,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,10,22165,1,0,0,0,0,3,1
15,3,3,1,1,0,0,1,10,22165,1,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,10,22165,1,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,10,22165,1,0,0,0,0,3,1
16,3,4,1,1,0,0,1,10,22165,1,25,2.49,0,0,3,0
16,3,4,2,0,1,0,0,10,22165,1,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,10,22165,1,0,0,0,0,3,1
17,3,5,1,1,0,0,1,10,22165,1,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,10,22165,1,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,10,22165,1,0,0,0,0,3,1
18,3,6,1,1,0,0,0,10,22165,1,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,10,22165,1,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,10,22165,1,0,0,0,0,3,1
13,3,1,1,1,0,0,1,8,22166,1,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,8,22166,1,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,8,22166,1,0,0,0,0,3,1
14,3,2,1,1,0,0,0,8,22166,1,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,8,22166,1,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,8,22166,1,0,0,0,0,3,1
15,3,3,1,1,0,0,0,9,22166,1,12,3.49,0,1,3,0
15,3,3,2,0,1,0,1,9,22166,1,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,9,22166,1,0,0,0,0,3,1
16,3,4,1,1,0,0,1,9,22166,1,25,2.49,0,0,3,0
16,3,4,2,0,1,0,0,9,22166,1,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,9,22166,1,0,0,0,0,3,1
17,3,5,1,1,0,0,0,9,22166,1,12,2.99,0,1,3,0
17,3,5,2,0,1,0,1,9,22166,1,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,9,22166,1,0,0,0,0,3,1
18,3,6,1,1,0,0,0,10,22166,1,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,10,22166,1,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,10,22166,1,0,0,0,0,3,1
1,1,1,1,1,0,0,1,10,22167,1,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,10,22167,1,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,10,22167,1,0,0,0,0,3,1
2,1,2,1,1,0,0,1,10,22167,1,25,2.49,0,1,3,0
2,1,2,2,0,1,0,0,10,22167,1,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,10,22167,1,0,0,0,0,3,1
3,1,3,1,1,0,0,0,10,22167,1,12,2.99,1,0,3,0
3,1,3,2,0,1,0,1,10,22167,1,25,3.49,0,1,3,0
3,1,3,3,0,0,1,0,10,22167,1,0,0,0,0,3,1
4,1,4,1,1,0,0,1,10,22167,1,25,2.99,0,1,3,0
4,1,4,2,0,1,0,0,10,22167,1,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,10,22167,1,0,0,0,0,3,1
5,1,5,1,1,0,0,1,10,22167,1,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,10,22167,1,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,10,22167,1,0,0,0,0,3,1
6,1,6,1,1,0,0,0,10,22167,1,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,10,22167,1,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,10,22167,1,0,0,0,0,3,1
7,2,1,1,1,0,0,1,10,22168,1,12,3.49,0,0,3,0
7,2,1,2,0,1,0,0,10,22168,1,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,10,22168,1,0,0,0,0,3,1
8,2,2,1,1,0,0,0,10,22168,1,25,2.99,0,0,3,0
8,2,2,2,0,1,0,1,10,22168,1,12,2.49,1,1,3,0
8,2,2,3,0,0,1,0,10,22168,1,0,0,0,0,3,1
9,2,3,1,1,0,0,0,10,22168,1,12,2.49,1,0,3,0
9,2,3,2,0,1,0,1,10,22168,1,25,3.49,0,1,3,0
9,2,3,3,0,0,1,0,10,22168,1,0,0,0,0,3,1
10,2,4,1,1,0,0,0,10,22168,1,12,2.49,1,1,3,0
10,2,4,2,0,1,0,1,10,22168,1,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,10,22168,1,0,0,0,0,3,1
11,2,5,1,1,0,0,0,10,22168,1,12,2.49,0,0,3,0
11,2,5,2,0,1,0,1,10,22168,1,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,10,22168,1,0,0,0,0,3,1
12,2,6,1,1,0,0,0,10,22168,1,25,3.49,1,0,3,0
12,2,6,2,0,1,0,1,10,22168,1,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,10,22168,1,0,0,0,0,3,1
1,1,1,1,1,0,0,1,10,22169,1,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,10,22169,1,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,10,22169,1,0,0,0,0,3,1
2,1,2,1,1,0,0,1,10,22169,1,25,2.49,0,1,3,0
2,1,2,2,0,1,0,0,10,22169,1,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,10,22169,1,0,0,0,0,3,1
3,1,3,1,1,0,0,0,10,22169,1,12,2.99,1,0,3,0
3,1,3,2,0,1,0,1,10,22169,1,25,3.49,0,1,3,0
3,1,3,3,0,0,1,0,10,22169,1,0,0,0,0,3,1
4,1,4,1,1,0,0,1,7,22169,1,25,2.99,0,1,3,0
4,1,4,2,0,1,0,0,7,22169,1,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,7,22169,1,0,0,0,0,3,1
5,1,5,1,1,0,0,1,9,22169,1,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,9,22169,1,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,9,22169,1,0,0,0,0,3,1
6,1,6,1,1,0,0,0,10,22169,1,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,10,22169,1,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,10,22169,1,0,0,0,0,3,1
1,1,1,1,1,0,0,1,7,22170,1,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,7,22170,1,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,7,22170,1,0,0,0,0,3,1
2,1,2,1,1,0,0,1,9,22170,1,25,2.49,0,1,3,0
2,1,2,2,0,1,0,0,9,22170,1,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,9,22170,1,0,0,0,0,3,1
3,1,3,1,1,0,0,0,5,22170,1,12,2.99,1,0,3,0
3,1,3,2,0,1,0,0,5,22170,1,25,3.49,0,1,3,0
3,1,3,3,0,0,1,1,5,22170,1,0,0,0,0,3,1
4,1,4,1,1,0,0,1,6,22170,1,25,2.99,0,1,3,0
4,1,4,2,0,1,0,0,6,22170,1,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,6,22170,1,0,0,0,0,3,1
5,1,5,1,1,0,0,0,6,22170,1,12,3.49,0,1,3,0
5,1,5,2,0,1,0,1,6,22170,1,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,6,22170,1,0,0,0,0,3,1
6,1,6,1,1,0,0,0,7,22170,1,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,7,22170,1,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,7,22170,1,0,0,0,0,3,1
13,3,1,1,1,0,0,1,9,22171,1,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,9,22171,1,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,9,22171,1,0,0,0,0,3,1
14,3,2,1,1,0,0,1,9,22171,1,25,3.49,1,1,3,0
14,3,2,2,0,1,0,0,9,22171,1,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,9,22171,1,0,0,0,0,3,1
15,3,3,1,1,0,0,1,10,22171,1,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,10,22171,1,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,10,22171,1,0,0,0,0,3,1
16,3,4,1,1,0,0,0,8,22171,1,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,8,22171,1,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,8,22171,1,0,0,0,0,3,1
17,3,5,1,1,0,0,1,9,22171,1,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,9,22171,1,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,9,22171,1,0,0,0,0,3,1
18,3,6,1,1,0,0,0,9,22171,1,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,9,22171,1,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,9,22171,1,0,0,0,0,3,1
13,3,1,1,1,0,0,1,9,22172,1,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,9,22172,1,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,9,22172,1,0,0,0,0,3,1
14,3,2,1,1,0,0,0,8,22172,1,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,8,22172,1,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,8,22172,1,0,0,0,0,3,1
15,3,3,1,1,0,0,0,8,22172,1,12,3.49,0,1,3,0
15,3,3,2,0,1,0,1,8,22172,1,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,8,22172,1,0,0,0,0,3,1
16,3,4,1,1,0,0,0,8,22172,1,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,8,22172,1,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,8,22172,1,0,0,0,0,3,1
17,3,5,1,1,0,0,0,9,22172,1,12,2.99,0,1,3,0
17,3,5,2,0,1,0,1,9,22172,1,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,9,22172,1,0,0,0,0,3,1
18,3,6,1,1,0,0,0,9,22172,1,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,9,22172,1,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,9,22172,1,0,0,0,0,3,1
7,2,1,1,1,0,0,1,8,22173,1,12,3.49,0,0,3,0
7,2,1,2,0,1,0,0,8,22173,1,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,8,22173,1,0,0,0,0,3,1
8,2,2,1,1,0,0,0,9,22173,1,25,2.99,0,0,3,0
8,2,2,2,0,1,0,1,9,22173,1,12,2.49,1,1,3,0
8,2,2,3,0,0,1,0,9,22173,1,0,0,0,0,3,1
9,2,3,1,1,0,0,0,8,22173,1,12,2.49,1,0,3,0
9,2,3,2,0,1,0,1,8,22173,1,25,3.49,0,1,3,0
9,2,3,3,0,0,1,0,8,22173,1,0,0,0,0,3,1
10,2,4,1,1,0,0,0,7,22173,1,12,2.49,1,1,3,0
10,2,4,2,0,1,0,1,7,22173,1,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,7,22173,1,0,0,0,0,3,1
11,2,5,1,1,0,0,1,6,22173,1,12,2.49,0,0,3,0
11,2,5,2,0,1,0,0,6,22173,1,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,6,22173,1,0,0,0,0,3,1
12,2,6,1,1,0,0,0,8,22173,1,25,3.49,1,0,3,0
12,2,6,2,0,1,0,1,8,22173,1,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,8,22173,1,0,0,0,0,3,1
13,3,1,1,1,0,0,1,10,22174,1,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,10,22174,1,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,10,22174,1,0,0,0,0,3,1
14,3,2,1,1,0,0,0,8,22174,1,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,8,22174,1,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,8,22174,1,0,0,0,0,3,1
15,3,3,1,1,0,0,1,10,22174,1,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,10,22174,1,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,10,22174,1,0,0,0,0,3,1
16,3,4,1,1,0,0,0,10,22174,1,25,2.49,0,0,3,0
16,3,4,2,0,1,0,0,10,22174,1,12,3.49,1,1,3,0
16,3,4,3,0,0,1,1,10,22174,1,0,0,0,0,3,1
17,3,5,1,1,0,0,1,10,22174,1,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,10,22174,1,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,10,22174,1,0,0,0,0,3,1
18,3,6,1,1,0,0,0,10,22174,1,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,10,22174,1,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,10,22174,1,0,0,0,0,3,1
13,3,1,1,1,0,0,0,6,22175,1,25,2.49,1,1,3,0
13,3,1,2,0,1,0,1,6,22175,1,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,6,22175,1,0,0,0,0,3,1
14,3,2,1,1,0,0,0,6,22175,1,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,6,22175,1,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,6,22175,1,0,0,0,0,3,1
15,3,3,1,1,0,0,1,7,22175,1,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,7,22175,1,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,7,22175,1,0,0,0,0,3,1
16,3,4,1,1,0,0,0,7,22175,1,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,7,22175,1,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,7,22175,1,0,0,0,0,3,1
17,3,5,1,1,0,0,1,8,22175,1,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,8,22175,1,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,8,22175,1,0,0,0,0,3,1
18,3,6,1,1,0,0,1,6,22175,1,12,3.49,1,0,3,0
18,3,6,2,0,1,0,0,6,22175,1,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,6,22175,1,0,0,0,0,3,1
1,1,1,1,1,0,0,1,8,22176,1,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,8,22176,1,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,8,22176,1,0,0,0,0,3,1
2,1,2,1,1,0,0,0,8,22176,1,25,2.49,0,1,3,0
2,1,2,2,0,1,0,1,8,22176,1,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,8,22176,1,0,0,0,0,3,1
3,1,3,1,1,0,0,0,8,22176,1,12,2.99,1,0,3,0
3,1,3,2,0,1,0,0,8,22176,1,25,3.49,0,1,3,0
3,1,3,3,0,0,1,1,8,22176,1,0,0,0,0,3,1
4,1,4,1,1,0,0,0,8,22176,1,25,2.99,0,1,3,0
4,1,4,2,0,1,0,0,8,22176,1,12,3.49,1,0,3,0
4,1,4,3,0,0,1,1,8,22176,1,0,0,0,0,3,1
5,1,5,1,1,0,0,1,8,22176,1,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,8,22176,1,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,8,22176,1,0,0,0,0,3,1
6,1,6,1,1,0,0,0,8,22176,1,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,8,22176,1,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,8,22176,1,0,0,0,0,3,1
1,1,1,1,1,0,0,0,7,22177,1,12,3.49,1,1,3,0
1,1,1,2,0,1,0,1,7,22177,1,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,7,22177,1,0,0,0,0,3,1
2,1,2,1,1,0,0,1,8,22177,1,25,2.49,0,1,3,0
2,1,2,2,0,1,0,0,8,22177,1,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,8,22177,1,0,0,0,0,3,1
3,1,3,1,1,0,0,0,6,22177,1,12,2.99,1,0,3,0
3,1,3,2,0,1,0,1,6,22177,1,25,3.49,0,1,3,0
3,1,3,3,0,0,1,0,6,22177,1,0,0,0,0,3,1
4,1,4,1,1,0,0,1,7,22177,1,25,2.99,0,1,3,0
4,1,4,2,0,1,0,0,7,22177,1,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,7,22177,1,0,0,0,0,3,1
5,1,5,1,1,0,0,1,8,22177,1,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,8,22177,1,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,8,22177,1,0,0,0,0,3,1
6,1,6,1,1,0,0,0,8,22177,1,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,8,22177,1,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,8,22177,1,0,0,0,0,3,1
13,3,1,1,1,0,0,1,10,22178,1,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,10,22178,1,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,10,22178,1,0,0,0,0,3,1
14,3,2,1,1,0,0,1,10,22178,1,25,3.49,1,1,3,0
14,3,2,2,0,1,0,0,10,22178,1,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,10,22178,1,0,0,0,0,3,1
15,3,3,1,1,0,0,1,10,22178,1,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,10,22178,1,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,10,22178,1,0,0,0,0,3,1
16,3,4,1,1,0,0,0,10,22178,1,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,10,22178,1,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,10,22178,1,0,0,0,0,3,1
17,3,5,1,1,0,0,1,10,22178,1,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,10,22178,1,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,10,22178,1,0,0,0,0,3,1
18,3,6,1,1,0,0,0,10,22178,1,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,10,22178,1,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,10,22178,1,0,0,0,0,3,1
13,3,1,1,1,0,0,0,5,22179,1,25,2.49,1,1,3,0
13,3,1,2,0,1,0,1,5,22179,1,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,5,22179,1,0,0,0,0,3,1
14,3,2,1,1,0,0,1,5,22179,1,25,3.49,1,1,3,0
14,3,2,2,0,1,0,0,5,22179,1,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,5,22179,1,0,0,0,0,3,1
15,3,3,1,1,0,0,1,5,22179,1,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,5,22179,1,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,5,22179,1,0,0,0,0,3,1
16,3,4,1,1,0,0,1,7,22179,1,25,2.49,0,0,3,0
16,3,4,2,0,1,0,0,7,22179,1,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,7,22179,1,0,0,0,0,3,1
17,3,5,1,1,0,0,0,7,22179,1,12,2.99,0,1,3,0
17,3,5,2,0,1,0,1,7,22179,1,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,7,22179,1,0,0,0,0,3,1
18,3,6,1,1,0,0,1,7,22179,1,12,3.49,1,0,3,0
18,3,6,2,0,1,0,0,7,22179,1,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,7,22179,1,0,0,0,0,3,1
7,2,1,1,1,0,0,1,10,22180,1,12,3.49,0,0,3,0
7,2,1,2,0,1,0,0,10,22180,1,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,10,22180,1,0,0,0,0,3,1
8,2,2,1,1,0,0,0,10,22180,1,25,2.99,0,0,3,0
8,2,2,2,0,1,0,0,10,22180,1,12,2.49,1,1,3,0
8,2,2,3,0,0,1,1,10,22180,1,0,0,0,0,3,1
9,2,3,1,1,0,0,0,10,22180,1,12,2.49,1,0,3,0
9,2,3,2,0,1,0,0,10,22180,1,25,3.49,0,1,3,0
9,2,3,3,0,0,1,1,10,22180,1,0,0,0,0,3,1
10,2,4,1,1,0,0,0,10,22180,1,12,2.49,1,1,3,0
10,2,4,2,0,1,0,0,10,22180,1,25,3.49,0,0,3,0
10,2,4,3,0,0,1,1,10,22180,1,0,0,0,0,3,1
11,2,5,1,1,0,0,0,10,22180,1,12,2.49,0,0,3,0
11,2,5,2,0,1,0,1,10,22180,1,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,10,22180,1,0,0,0,0,3,1
12,2,6,1,1,0,0,0,10,22180,1,25,3.49,1,0,3,0
12,2,6,2,0,1,0,0,10,22180,1,12,2.49,0,1,3,0
12,2,6,3,0,0,1,1,10,22180,1,0,0,0,0,3,1
1,1,1,1,1,0,0,1,10,22181,1,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,10,22181,1,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,10,22181,1,0,0,0,0,3,1
2,1,2,1,1,0,0,1,10,22181,1,25,2.49,0,1,3,0
2,1,2,2,0,1,0,0,10,22181,1,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,10,22181,1,0,0,0,0,3,1
3,1,3,1,1,0,0,1,10,22181,1,12,2.99,1,0,3,0
3,1,3,2,0,1,0,0,10,22181,1,25,3.49,0,1,3,0
3,1,3,3,0,0,1,0,10,22181,1,0,0,0,0,3,1
4,1,4,1,1,0,0,0,10,22181,1,25,2.99,0,1,3,0
4,1,4,2,0,1,0,1,10,22181,1,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,10,22181,1,0,0,0,0,3,1
5,1,5,1,1,0,0,1,10,22181,1,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,10,22181,1,25,2.49,1,0,3,0
