PersonID,TaskNum,Block,Scen,altern,Option1,Option2,Option3,Choice,Scale,TRT,TSugar,price,Gene,FullFlav,cset,opt
12163,16,3,4,3,0,0,1,1,7,1,0,0,0,0,3,1
12163,17,3,5,1,1,0,0,0,5,1,14,2.99,0,1,3,0
12163,17,3,5,2,0,1,0,1,5,1,29,1.99,1,0,3,0
12163,17,3,5,3,0,0,1,0,5,1,0,0,0,0,3,1
12163,18,3,6,1,1,0,0,0,5,1,14,3.99,1,0,3,0
12163,18,3,6,2,0,1,0,1,5,1,29,1.99,0,1,3,0
12163,18,3,6,3,0,0,1,0,5,1,0,0,0,0,3,1
12164,1,1,1,1,1,0,0,1,10,1,14,3.99,1,1,3,0
12164,1,1,1,2,0,1,0,0,10,1,29,2.99,0,0,3,0
12164,1,1,1,3,0,0,1,0,10,1,0,0,0,0,3,1
12164,2,1,2,1,1,0,0,0,9,1,29,1.99,0,1,3,0
12164,2,1,2,2,0,1,0,1,9,1,14,2.99,1,0,3,0
12164,2,1,2,3,0,0,1,0,9,1,0,0,0,0,3,1
12164,3,1,3,1,1,0,0,1,8,1,14,2.99,1,0,3,0
12164,3,1,3,2,0,1,0,0,8,1,29,3.99,0,1,3,0
12164,3,1,3,3,0,0,1,0,8,1,0,0,0,0,3,1
12164,4,1,4,1,1,0,0,0,8,1,29,2.99,0,1,3,0
12164,4,1,4,2,0,1,0,1,8,1,14,3.99,1,0,3,0
12164,4,1,4,3,0,0,1,0,8,1,0,0,0,0,3,1
12164,5,1,5,1,1,0,0,1,9,1,14,3.99,0,1,3,0
12164,5,1,5,2,0,1,0,0,9,1,29,1.99,1,0,3,0
12164,5,1,5,3,0,0,1,0,9,1,0,0,0,0,3,1
12164,6,1,6,1,1,0,0,0,9,1,29,2.99,1,0,3,0
12164,6,1,6,2,0,1,0,1,9,1,14,1.99,0,1,3,0
12164,6,1,6,3,0,0,1,0,9,1,0,0,0,0,3,1
12165,7,2,1,1,1,0,0,1,8,1,14,3.99,0,0,3,0
12165,7,2,1,2,0,1,0,0,8,1,29,2.99,1,1,3,0
12165,7,2,1,3,0,0,1,0,8,1,0,0,0,0,3,1
12165,8,2,2,1,1,0,0,1,8,1,29,2.99,0,0,3,0
12165,8,2,2,2,0,1,0,0,8,1,14,1.99,1,1,3,0
12165,8,2,2,3,0,0,1,0,8,1,0,0,0,0,3,1
12165,9,2,3,1,1,0,0,0,8,1,14,1.99,1,0,3,0
12165,9,2,3,2,0,1,0,1,8,1,29,3.99,0,1,3,0
12165,9,2,3,3,0,0,1,0,8,1,0,0,0,0,3,1
12165,10,2,4,1,1,0,0,0,8,1,14,1.99,1,1,3,0
12165,10,2,4,2,0,1,0,1,8,1,29,3.99,0,0,3,0
12165,10,2,4,3,0,0,1,0,8,1,0,0,0,0,3,1
12165,11,2,5,1,1,0,0,0,8,1,14,1.99,0,0,3,0
12165,11,2,5,2,0,1,0,0,8,1,29,3.99,1,1,3,0
12165,11,2,5,3,0,0,1,1,8,1,0,0,0,0,3,1
12165,12,2,6,1,1,0,0,0,8,1,29,3.99,1,0,3,0
12165,12,2,6,2,0,1,0,1,8,1,14,1.99,0,1,3,0
12165,12,2,6,3,0,0,1,0,8,1,0,0,0,0,3,1
12166,13,3,1,1,1,0,0,0,6,1,29,1.99,1,1,3,0
12166,13,3,1,2,0,1,0,1,6,1,14,3.99,0,0,3,0
12166,13,3,1,3,0,0,1,0,6,1,0,0,0,0,3,1
12166,14,3,2,1,1,0,0,0,3,1,29,3.99,1,1,3,0
12166,14,3,2,2,0,1,0,0,3,1,14,2.99,0,0,3,0
12166,14,3,2,3,0,0,1,1,3,1,0,0,0,0,3,1
12166,15,3,3,1,1,0,0,0,8,1,14,3.99,0,1,3,0
12166,15,3,3,2,0,1,0,0,8,1,29,2.99,1,0,3,0
12166,15,3,3,3,0,0,1,1,8,1,0,0,0,0,3,1
12166,16,3,4,1,1,0,0,0,7,1,29,1.99,0,0,3,0
12166,16,3,4,2,0,1,0,1,7,1,14,3.99,1,1,3,0
12166,16,3,4,3,0,0,1,0,7,1,0,0,0,0,3,1
12166,17,3,5,1,1,0,0,0,5,1,14,2.99,0,1,3,0
12166,17,3,5,2,0,1,0,1,5,1,29,1.99,1,0,3,0
12166,17,3,5,3,0,0,1,0,5,1,0,0,0,0,3,1
12166,18,3,6,1,1,0,0,0,2,1,14,3.99,1,0,3,0
12166,18,3,6,2,0,1,0,0,2,1,29,1.99,0,1,3,0
12166,18,3,6,3,0,0,1,1,2,1,0,0,0,0,3,1
12167,13,3,1,1,1,0,0,1,9,1,29,1.99,1,1,3,0
12167,13,3,1,2,0,1,0,0,9,1,14,3.99,0,0,3,0
12167,13,3,1,3,0,0,1,0,9,1,0,0,0,0,3,1
12167,14,3,2,1,1,0,0,1,8,1,29,3.99,1,1,3,0
12167,14,3,2,2,0,1,0,0,8,1,14,2.99,0,0,3,0
12167,14,3,2,3,0,0,1,0,8,1,0,0,0,0,3,1
12167,15,3,3,1,1,0,0,1,9,1,14,3.99,0,1,3,0
12167,15,3,3,2,0,1,0,0,9,1,29,2.99,1,0,3,0
12167,15,3,3,3,0,0,1,0,9,1,0,0,0,0,3,1
12167,16,3,4,1,1,0,0,0,8,1,29,1.99,0,0,3,0
12167,16,3,4,2,0,1,0,1,8,1,14,3.99,1,1,3,0
12167,16,3,4,3,0,0,1,0,8,1,0,0,0,0,3,1
12167,17,3,5,1,1,0,0,0,8,1,14,2.99,0,1,3,0
12167,17,3,5,2,0,1,0,1,8,1,29,1.99,1,0,3,0
12167,17,3,5,3,0,0,1,0,8,1,0,0,0,0,3,1
12167,18,3,6,1,1,0,0,0,9,1,14,3.99,1,0,3,0
12167,18,3,6,2,0,1,0,1,9,1,29,1.99,0,1,3,0
12167,18,3,6,3,0,0,1,0,9,1,0,0,0,0,3,1
12168,1,1,1,1,1,0,0,0,8,1,14,3.99,1,1,3,0
12168,1,1,1,2,0,1,0,1,8,1,29,2.99,0,0,3,0
12168,1,1,1,3,0,0,1,0,8,1,0,0,0,0,3,1
12168,2,1,2,1,1,0,0,1,8,1,29,1.99,0,1,3,0
12168,2,1,2,2,0,1,0,0,8,1,14,2.99,1,0,3,0
12168,2,1,2,3,0,0,1,0,8,1,0,0,0,0,3,1
12168,3,1,3,1,1,0,0,0,9,1,14,2.99,1,0,3,0
12168,3,1,3,2,0,1,0,1,9,1,29,3.99,0,1,3,0
12168,3,1,3,3,0,0,1,0,9,1,0,0,0,0,3,1
12168,4,1,4,1,1,0,0,1,8,1,29,2.99,0,1,3,0
12168,4,1,4,2,0,1,0,0,8,1,14,3.99,1,0,3,0
12168,4,1,4,3,0,0,1,0,8,1,0,0,0,0,3,1
12168,5,1,5,1,1,0,0,1,8,1,14,3.99,0,1,3,0
12168,5,1,5,2,0,1,0,0,8,1,29,1.99,1,0,3,0
12168,5,1,5,3,0,0,1,0,8,1,0,0,0,0,3,1
12168,6,1,6,1,1,0,0,0,9,1,29,2.99,1,0,3,0
12168,6,1,6,2,0,1,0,1,9,1,14,1.99,0,1,3,0
12168,6,1,6,3,0,0,1,0,9,1,0,0,0,0,3,1
12169,1,1,1,1,1,0,0,0,7,1,14,3.99,1,1,3,0
12169,1,1,1,2,0,1,0,1,7,1,29,2.99,0,0,3,0
12169,1,1,1,3,0,0,1,0,7,1,0,0,0,0,3,1
12169,2,1,2,1,1,0,0,1,10,1,29,1.99,0,1,3,0
12169,2,1,2,2,0,1,0,0,10,1,14,2.99,1,0,3,0
12169,2,1,2,3,0,0,1,0,10,1,0,0,0,0,3,1
12169,3,1,3,1,1,0,0,0,10,1,14,2.99,1,0,3,0
12169,3,1,3,2,0,1,0,1,10,1,29,3.99,0,1,3,0
12169,3,1,3,3,0,0,1,0,10,1,0,0,0,0,3,1
12169,4,1,4,1,1,0,0,1,10,1,29,2.99,0,1,3,0
12169,4,1,4,2,0,1,0,0,10,1,14,3.99,1,0,3,0
12169,4,1,4,3,0,0,1,0,10,1,0,0,0,0,3,1
12169,5,1,5,1,1,0,0,1,10,1,14,3.99,0,1,3,0
12169,5,1,5,2,0,1,0,0,10,1,29,1.99,1,0,3,0
12169,5,1,5,3,0,0,1,0,10,1,0,0,0,0,3,1
12169,6,1,6,1,1,0,0,0,10,1,29,2.99,1,0,3,0
12169,6,1,6,2,0,1,0,1,10,1,14,1.99,0,1,3,0
12169,6,1,6,3,0,0,1,0,10,1,0,0,0,0,3,1
12170,1,1,1,1,1,0,0,1,9,1,14,3.99,1,1,3,0
12170,1,1,1,2,0,1,0,0,9,1,29,2.99,0,0,3,0
12170,1,1,1,3,0,0,1,0,9,1,0,0,0,0,3,1
12170,2,1,2,1,1,0,0,0,8,1,29,1.99,0,1,3,0
12170,2,1,2,2,0,1,0,1,8,1,14,2.99,1,0,3,0
12170,2,1,2,3,0,0,1,0,8,1,0,0,0,0,3,1
12170,3,1,3,1,1,0,0,1,9,1,14,2.99,1,0,3,0
12170,3,1,3,2,0,1,0,0,9,1,29,3.99,0,1,3,0
12170,3,1,3,3,0,0,1,0,9,1,0,0,0,0,3,1
12170,4,1,4,1,1,0,0,0,9,1,29,2.99,0,1,3,0
12170,4,1,4,2,0,1,0,0,9,1,14,3.99,1,0,3,0
12170,4,1,4,3,0,0,1,1,9,1,0,0,0,0,3,1
12170,5,1,5,1,1,0,0,0,9,1,14,3.99,0,1,3,0
12170,5,1,5,2,0,1,0,0,9,1,29,1.99,1,0,3,0
12170,5,1,5,3,0,0,1,1,9,1,0,0,0,0,3,1
12170,6,1,6,1,1,0,0,0,10,1,29,2.99,1,0,3,0
12170,6,1,6,2,0,1,0,1,10,1,14,1.99,0,1,3,0
12170,6,1,6,3,0,0,1,0,10,1,0,0,0,0,3,1
12171,1,1,1,1,1,0,0,1,7,1,14,3.99,1,1,3,0
12171,1,1,1,2,0,1,0,0,7,1,29,2.99,0,0,3,0
12171,1,1,1,3,0,0,1,0,7,1,0,0,0,0,3,1
12171,2,1,2,1,1,0,0,0,9,1,29,1.99,0,1,3,0
12171,2,1,2,2,0,1,0,0,9,1,14,2.99,1,0,3,0
12171,2,1,2,3,0,0,1,1,9,1,0,0,0,0,3,1
12171,3,1,3,1,1,0,0,0,10,1,14,2.99,1,0,3,0
12171,3,1,3,2,0,1,0,0,10,1,29,3.99,0,1,3,0
12171,3,1,3,3,0,0,1,1,10,1,0,0,0,0,3,1
12171,4,1,4,1,1,0,0,0,6,1,29,2.99,0,1,3,0
12171,4,1,4,2,0,1,0,1,6,1,14,3.99,1,0,3,0
12171,4,1,4,3,0,0,1,0,6,1,0,0,0,0,3,1
12171,5,1,5,1,1,0,0,0,10,1,14,3.99,0,1,3,0
12171,5,1,5,2,0,1,0,1,10,1,29,1.99,1,0,3,0
12171,5,1,5,3,0,0,1,0,10,1,0,0,0,0,3,1
12171,6,1,6,1,1,0,0,0,10,1,29,2.99,1,0,3,0
12171,6,1,6,2,0,1,0,0,10,1,14,1.99,0,1,3,0
12171,6,1,6,3,0,0,1,1,10,1,0,0,0,0,3,1
12172,7,2,1,1,1,0,0,0,10,1,14,3.99,0,0,3,0
12172,7,2,1,2,0,1,0,1,10,1,29,2.99,1,1,3,0
12172,7,2,1,3,0,0,1,0,10,1,0,0,0,0,3,1
12172,8,2,2,1,1,0,0,0,10,1,29,2.99,0,0,3,0
12172,8,2,2,2,0,1,0,1,10,1,14,1.99,1,1,3,0
12172,8,2,2,3,0,0,1,0,10,1,0,0,0,0,3,1
12172,9,2,3,1,1,0,0,0,10,1,14,1.99,1,0,3,0
12172,9,2,3,2,0,1,0,1,10,1,29,3.99,0,1,3,0
12172,9,2,3,3,0,0,1,0,10,1,0,0,0,0,3,1
12172,10,2,4,1,1,0,0,1,10,1,14,1.99,1,1,3,0
12172,10,2,4,2,0,1,0,0,10,1,29,3.99,0,0,3,0
12172,10,2,4,3,0,0,1,0,10,1,0,0,0,0,3,1
12172,11,2,5,1,1,0,0,0,10,1,14,1.99,0,0,3,0
12172,11,2,5,2,0,1,0,1,10,1,29,3.99,1,1,3,0
12172,11,2,5,3,0,0,1,0,10,1,0,0,0,0,3,1
12172,12,2,6,1,1,0,0,0,10,1,29,3.99,1,0,3,0
12172,12,2,6,2,0,1,0,1,10,1,14,1.99,0,1,3,0
12172,12,2,6,3,0,0,1,0,10,1,0,0,0,0,3,1
12173,1,1,1,1,1,0,0,1,4,1,14,3.99,1,1,3,0
12173,1,1,1,2,0,1,0,0,4,1,29,2.99,0,0,3,0
12173,1,1,1,3,0,0,1,0,4,1,0,0,0,0,3,1
12173,2,1,2,1,1,0,0,0,6,1,29,1.99,0,1,3,0
12173,2,1,2,2,0,1,0,1,6,1,14,2.99,1,0,3,0
12173,2,1,2,3,0,0,1,0,6,1,0,0,0,0,3,1
12173,3,1,3,1,1,0,0,1,8,1,14,2.99,1,0,3,0
12173,3,1,3,2,0,1,0,0,8,1,29,3.99,0,1,3,0
12173,3,1,3,3,0,0,1,0,8,1,0,0,0,0,3,1
12173,4,1,4,1,1,0,0,0,8,1,29,2.99,0,1,3,0
12173,4,1,4,2,0,1,0,1,8,1,14,3.99,1,0,3,0
12173,4,1,4,3,0,0,1,0,8,1,0,0,0,0,3,1
12173,5,1,5,1,1,0,0,1,6,1,14,3.99,0,1,3,0
12173,5,1,5,2,0,1,0,0,6,1,29,1.99,1,0,3,0
12173,5,1,5,3,0,0,1,0,6,1,0,0,0,0,3,1
12173,6,1,6,1,1,0,0,0,7,1,29,2.99,1,0,3,0
12173,6,1,6,2,0,1,0,1,7,1,14,1.99,0,1,3,0
12173,6,1,6,3,0,0,1,0,7,1,0,0,0,0,3,1
12174,1,1,1,1,1,0,0,1,9,1,14,3.99,1,1,3,0
12174,1,1,1,2,0,1,0,0,9,1,29,2.99,0,0,3,0
12174,1,1,1,3,0,0,1,0,9,1,0,0,0,0,3,1
12174,2,1,2,1,1,0,0,0,8,1,29,1.99,0,1,3,0
12174,2,1,2,2,0,1,0,1,8,1,14,2.99,1,0,3,0
12174,2,1,2,3,0,0,1,0,8,1,0,0,0,0,3,1
12174,3,1,3,1,1,0,0,1,7,1,14,2.99,1,0,3,0
12174,3,1,3,2,0,1,0,0,7,1,29,3.99,0,1,3,0
12174,3,1,3,3,0,0,1,0,7,1,0,0,0,0,3,1
12174,4,1,4,1,1,0,0,0,10,1,29,2.99,0,1,3,0
12174,4,1,4,2,0,1,0,0,10,1,14,3.99,1,0,3,0
12174,4,1,4,3,0,0,1,1,10,1,0,0,0,0,3,1
12174,5,1,5,1,1,0,0,0,10,1,14,3.99,0,1,3,0
12174,5,1,5,2,0,1,0,0,10,1,29,1.99,1,0,3,0
12174,5,1,5,3,0,0,1,1,10,1,0,0,0,0,3,1
12174,6,1,6,1,1,0,0,0,9,1,29,2.99,1,0,3,0
12174,6,1,6,2,0,1,0,1,9,1,14,1.99,0,1,3,0
12174,6,1,6,3,0,0,1,0,9,1,0,0,0,0,3,1
12175,7,2,1,1,1,0,0,0,8,1,14,3.99,0,0,3,0
12175,7,2,1,2,0,1,0,0,8,1,29,2.99,1,1,3,0
12175,7,2,1,3,0,0,1,1,8,1,0,0,0,0,3,1
12175,8,2,2,1,1,0,0,0,8,1,29,2.99,0,0,3,0
12175,8,2,2,2,0,1,0,0,8,1,14,1.99,1,1,3,0
12175,8,2,2,3,0,0,1,1,8,1,0,0,0,0,3,1
12175,9,2,3,1,1,0,0,0,8,1,14,1.99,1,0,3,0
12175,9,2,3,2,0,1,0,0,8,1,29,3.99,0,1,3,0
12175,9,2,3,3,0,0,1,1,8,1,0,0,0,0,3,1
12175,10,2,4,1,1,0,0,1,8,1,14,1.99,1,1,3,0
12175,10,2,4,2,0,1,0,0,8,1,29,3.99,0,0,3,0
12175,10,2,4,3,0,0,1,0,8,1,0,0,0,0,3,1
12175,11,2,5,1,1,0,0,0,8,1,14,1.99,0,0,3,0
12175,11,2,5,2,0,1,0,0,8,1,29,3.99,1,1,3,0
12175,11,2,5,3,0,0,1,1,8,1,0,0,0,0,3,1
12175,12,2,6,1,1,0,0,0,8,1,29,3.99,1,0,3,0
12175,12,2,6,2,0,1,0,1,8,1,14,1.99,0,1,3,0
12175,12,2,6,3,0,0,1,0,8,1,0,0,0,0,3,1
12176,13,3,1,1,1,0,0,1,8,1,29,1.99,1,1,3,0
12176,13,3,1,2,0,1,0,0,8,1,14,3.99,0,0,3,0
12176,13,3,1,3,0,0,1,0,8,1,0,0,0,0,3,1
12176,14,3,2,1,1,0,0,0,9,1,29,3.99,1,1,3,0
12176,14,3,2,2,0,1,0,1,9,1,14,2.99,0,0,3,0
12176,14,3,2,3,0,0,1,0,9,1,0,0,0,0,3,1
12176,15,3,3,1,1,0,0,1,9,1,14,3.99,0,1,3,0
12176,15,3,3,2,0,1,0,0,9,1,29,2.99,1,0,3,0
12176,15,3,3,3,0,0,1,0,9,1,0,0,0,0,3,1
12176,16,3,4,1,1,0,0,0,9,1,29,1.99,0,0,3,0
12176,16,3,4,2,0,1,0,0,9,1,14,3.99,1,1,3,0
12176,16,3,4,3,0,0,1,1,9,1,0,0,0,0,3,1
12176,17,3,5,1,1,0,0,1,9,1,14,2.99,0,1,3,0
12176,17,3,5,2,0,1,0,0,9,1,29,1.99,1,0,3,0
12176,17,3,5,3,0,0,1,0,9,1,0,0,0,0,3,1
12176,18,3,6,1,1,0,0,0,10,1,14,3.99,1,0,3,0
12176,18,3,6,2,0,1,0,1,10,1,29,1.99,0,1,3,0
12176,18,3,6,3,0,0,1,0,10,1,0,0,0,0,3,1
12177,13,3,1,1,1,0,0,1,8,1,29,1.99,1,1,3,0
12177,13,3,1,2,0,1,0,0,8,1,14,3.99,0,0,3,0
12177,13,3,1,3,0,0,1,0,8,1,0,0,0,0,3,1
12177,14,3,2,1,1,0,0,1,8,1,29,3.99,1,1,3,0
12177,14,3,2,2,0,1,0,0,8,1,14,2.99,0,0,3,0
12177,14,3,2,3,0,0,1,0,8,1,0,0,0,0,3,1
12177,15,3,3,1,1,0,0,1,10,1,14,3.99,0,1,3,0
12177,15,3,3,2,0,1,0,0,10,1,29,2.99,1,0,3,0
12177,15,3,3,3,0,0,1,0,10,1,0,0,0,0,3,1
12177,16,3,4,1,1,0,0,1,7,1,29,1.99,0,0,3,0
12177,16,3,4,2,0,1,0,0,7,1,14,3.99,1,1,3,0
12177,16,3,4,3,0,0,1,0,7,1,0,0,0,0,3,1
12177,17,3,5,1,1,0,0,1,10,1,14,2.99,0,1,3,0
12177,17,3,5,2,0,1,0,0,10,1,29,1.99,1,0,3,0
12177,17,3,5,3,0,0,1,0,10,1,0,0,0,0,3,1
12177,18,3,6,1,1,0,0,0,10,1,14,3.99,1,0,3,0
12177,18,3,6,2,0,1,0,1,10,1,29,1.99,0,1,3,0
12177,18,3,6,3,0,0,1,0,10,1,0,0,0,0,3,1
12178,1,1,1,1,1,0,0,1,10,1,14,3.99,1,1,3,0
12178,1,1,1,2,0,1,0,0,10,1,29,2.99,0,0,3,0
12178,1,1,1,3,0,0,1,0,10,1,0,0,0,0,3,1
12178,2,1,2,1,1,0,0,1,10,1,29,1.99,0,1,3,0
12178,2,1,2,2,0,1,0,0,10,1,14,2.99,1,0,3,0
12178,2,1,2,3,0,0,1,0,10,1,0,0,0,0,3,1
12178,3,1,3,1,1,0,0,0,10,1,14,2.99,1,0,3,0
12178,3,1,3,2,0,1,0,1,10,1,29,3.99,0,1,3,0
12178,3,1,3,3,0,0,1,0,10,1,0,0,0,0,3,1
12178,4,1,4,1,1,0,0,1,10,1,29,2.99,0,1,3,0
12178,4,1,4,2,0,1,0,0,10,1,14,3.99,1,0,3,0
12178,4,1,4,3,0,0,1,0,10,1,0,0,0,0,3,1
12178,5,1,5,1,1,0,0,1,10,1,14,3.99,0,1,3,0
12178,5,1,5,2,0,1,0,0,10,1,29,1.99,1,0,3,0
12178,5,1,5,3,0,0,1,0,10,1,0,0,0,0,3,1
12178,6,1,6,1,1,0,0,0,10,1,29,2.99,1,0,3,0
12178,6,1,6,2,0,1,0,1,10,1,14,1.99,0,1,3,0
12178,6,1,6,3,0,0,1,0,10,1,0,0,0,0,3,1
12179,1,1,1,1,1,0,0,1,6,1,14,3.99,1,1,3,0
12179,1,1,1,2,0,1,0,0,6,1,29,2.99,0,0,3,0
12179,1,1,1,3,0,0,1,0,6,1,0,0,0,0,3,1
12179,2,1,2,1,1,0,0,1,9,1,29,1.99,0,1,3,0
12179,2,1,2,2,0,1,0,0,9,1,14,2.99,1,0,3,0
12179,2,1,2,3,0,0,1,0,9,1,0,0,0,0,3,1
12179,3,1,3,1,1,0,0,1,6,1,14,2.99,1,0,3,0
12179,3,1,3,2,0,1,0,0,6,1,29,3.99,0,1,3,0
12179,3,1,3,3,0,0,1,0,6,1,0,0,0,0,3,1
12179,4,1,4,1,1,0,0,1,2,1,29,2.99,0,1,3,0
12179,4,1,4,2,0,1,0,0,2,1,14,3.99,1,0,3,0
12179,4,1,4,3,0,0,1,0,2,1,0,0,0,0,3,1
12179,5,1,5,1,1,0,0,0,5,1,14,3.99,0,1,3,0
12179,5,1,5,2,0,1,0,1,5,1,29,1.99,1,0,3,0
12179,5,1,5,3,0,0,1,0,5,1,0,0,0,0,3,1
12179,6,1,6,1,1,0,0,0,7,1,29,2.99,1,0,3,0
12179,6,1,6,2,0,1,0,1,7,1,14,1.99,0,1,3,0
12179,6,1,6,3,0,0,1,0,7,1,0,0,0,0,3,1
12180,13,3,1,1,1,0,0,1,8,1,29,1.99,1,1,3,0
12180,13,3,1,2,0,1,0,0,8,1,14,3.99,0,0,3,0
12180,13,3,1,3,0,0,1,0,8,1,0,0,0,0,3,1
12180,14,3,2,1,1,0,0,0,8,1,29,3.99,1,1,3,0
12180,14,3,2,2,0,1,0,1,8,1,14,2.99,0,0,3,0
12180,14,3,2,3,0,0,1,0,8,1,0,0,0,0,3,1
12180,15,3,3,1,1,0,0,0,8,1,14,3.99,0,1,3,0
12180,15,3,3,2,0,1,0,1,8,1,29,2.99,1,0,3,0
12180,15,3,3,3,0,0,1,0,8,1,0,0,0,0,3,1
12180,16,3,4,1,1,0,0,0,8,1,29,1.99,0,0,3,0
12180,16,3,4,2,0,1,0,1,8,1,14,3.99,1,1,3,0
12180,16,3,4,3,0,0,1,0,8,1,0,0,0,0,3,1
12180,17,3,5,1,1,0,0,0,8,1,14,2.99,0,1,3,0
12180,17,3,5,2,0,1,0,1,8,1,29,1.99,1,0,3,0
12180,17,3,5,3,0,0,1,0,8,1,0,0,0,0,3,1
12180,18,3,6,1,1,0,0,0,8,1,14,3.99,1,0,3,0
12180,18,3,6,2,0,1,0,1,8,1,29,1.99,0,1,3,0
12180,18,3,6,3,0,0,1,0,8,1,0,0,0,0,3,1
12181,13,3,1,1,1,0,0,1,6,1,29,1.99,1,1,3,0
12181,13,3,1,2,0,1,0,0,6,1,14,3.99,0,0,3,0
12181,13,3,1,3,0,0,1,0,6,1,0,0,0,0,3,1
12181,14,3,2,1,1,0,0,0,10,1,29,3.99,1,1,3,0
12181,14,3,2,2,0,1,0,0,10,1,14,2.99,0,0,3,0
12181,14,3,2,3,0,0,1,1,10,1,0,0,0,0,3,1
12181,15,3,3,1,1,0,0,0,9,1,14,3.99,0,1,3,0
12181,15,3,3,2,0,1,0,0,9,1,29,2.99,1,0,3,0
12181,15,3,3,3,0,0,1,1,9,1,0,0,0,0,3,1
12181,16,3,4,1,1,0,0,0,9,1,29,1.99,0,0,3,0
12181,16,3,4,2,0,1,0,0,9,1,14,3.99,1,1,3,0
12181,16,3,4,3,0,0,1,1,9,1,0,0,0,0,3,1
12181,17,3,5,1,1,0,0,0,10,1,14,2.99,0,1,3,0
12181,17,3,5,2,0,1,0,0,10,1,29,1.99,1,0,3,0
12181,17,3,5,3,0,0,1,1,10,1,0,0,0,0,3,1
12181,18,3,6,1,1,0,0,0,8,1,14,3.99,1,0,3,0
12181,18,3,6,2,0,1,0,1,8,1,29,1.99,0,1,3,0
12181,18,3,6,3,0,0,1,0,8,1,0,0,0,0,3,1
12182,13,3,1,1,1,0,0,1,10,1,29,1.99,1,1,3,0
12182,13,3,1,2,0,1,0,0,10,1,14,3.99,0,0,3,0
12182,13,3,1,3,0,0,1,0,10,1,0,0,0,0,3,1
12182,14,3,2,1,1,0,0,0,9,1,29,3.99,1,1,3,0
12182,14,3,2,2,0,1,0,1,9,1,14,2.99,0,0,3,0
12182,14,3,2,3,0,0,1,0,9,1,0,0,0,0,3,1
12182,15,3,3,1,1,0,0,1,10,1,14,3.99,0,1,3,0
12182,15,3,3,2,0,1,0,0,10,1,29,2.99,1,0,3,0
12182,15,3,3,3,0,0,1,0,10,1,0,0,0,0,3,1
12182,16,3,4,1,1,0,0,0,10,1,29,1.99,0,0,3,0
12182,16,3,4,2,0,1,0,1,10,1,14,3.99,1,1,3,0
12182,16,3,4,3,0,0,1,0,10,1,0,0,0,0,3,1
12182,17,3,5,1,1,0,0,1,9,1,14,2.99,0,1,3,0
12182,17,3,5,2,0,1,0,0,9,1,29,1.99,1,0,3,0
12182,17,3,5,3,0,0,1,0,9,1,0,0,0,0,3,1
12182,18,3,6,1,1,0,0,1,10,1,14,3.99,1,0,3,0
12182,18,3,6,2,0,1,0,0,10,1,29,1.99,0,1,3,0
12182,18,3,6,3,0,0,1,0,10,1,0,0,0,0,3,1
12183,1,1,1,1,1,0,0,0,4,1,14,3.99,1,1,3,0
12183,1,1,1,2,0,1,0,1,4,1,29,2.99,0,0,3,0
12183,1,1,1,3,0,0,1,0,4,1,0,0,0,0,3,1
12183,2,1,2,1,1,0,0,1,9,1,29,1.99,0,1,3,0
12183,2,1,2,2,0,1,0,0,9,1,14,2.99,1,0,3,0
12183,2,1,2,3,0,0,1,0,9,1,0,0,0,0,3,1
12183,3,1,3,1,1,0,0,0,8,1,14,2.99,1,0,3,0
12183,3,1,3,2,0,1,0,1,8,1,29,3.99,0,1,3,0
12183,3,1,3,3,0,0,1,0,8,1,0,0,0,0,3,1
12183,4,1,4,1,1,0,0,0,6,1,29,2.99,0,1,3,0
12183,4,1,4,2,0,1,0,1,6,1,14,3.99,1,0,3,0
12183,4,1,4,3,0,0,1,0,6,1,0,0,0,0,3,1
12183,5,1,5,1,1,0,0,0,5,1,14,3.99,0,1,3,0
12183,5,1,5,2,0,1,0,0,5,1,29,1.99,1,0,3,0
12183,5,1,5,3,0,0,1,1,5,1,0,0,0,0,3,1
12183,6,1,6,1,1,0,0,0,6,1,29,2.99,1,0,3,0
12183,6,1,6,2,0,1,0,1,6,1,14,1.99,0,1,3,0
12183,6,1,6,3,0,0,1,0,6,1,0,0,0,0,3,1
12184,13,3,1,1,1,0,0,0,10,1,29,1.99,1,1,3,0
12184,13,3,1,2,0,1,0,1,10,1,14,3.99,0,0,3,0
12184,13,3,1,3,0,0,1,0,10,1,0,0,0,0,3,1
12184,14,3,2,1,1,0,0,0,10,1,29,3.99,1,1,3,0
12184,14,3,2,2,0,1,0,1,10,1,14,2.99,0,0,3,0
12184,14,3,2,3,0,0,1,0,10,1,0,0,0,0,3,1
12184,15,3,3,1,1,0,0,1,10,1,14,3.99,0,1,3,0
12184,15,3,3,2,0,1,0,0,10,1,29,2.99,1,0,3,0
12184,15,3,3,3,0,0,1,0,10,1,0,0,0,0,3,1
12184,16,3,4,1,1,0,0,0,10,1,29,1.99,0,0,3,0
12184,16,3,4,2,0,1,0,1,10,1,14,3.99,1,1,3,0
12184,16,3,4,3,0,0,1,0,10,1,0,0,0,0,3,1
12184,17,3,5,1,1,0,0,1,10,1,14,2.99,0,1,3,0
12184,17,3,5,2,0,1,0,0,10,1,29,1.99,1,0,3,0
12184,17,3,5,3,0,0,1,0,10,1,0,0,0,0,3,1
12184,18,3,6,1,1,0,0,1,10,1,14,3.99,1,0,3,0
