TaskNum,Block,Scen,altern,Option1,Option2,Option3,Choice,Scale,PersonID,TRT,TSugar,price,Gene,FullFlav,cset,opt
14,3,2,1,1,0,0,0,5,22365,3,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,5,22365,3,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,5,22365,3,0,0,0,0,3,1
15,3,3,1,1,0,0,1,6,22365,3,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,6,22365,3,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,6,22365,3,0,0,0,0,3,1
16,3,4,1,1,0,0,1,7,22365,3,25,2.49,0,0,3,0
16,3,4,2,0,1,0,0,7,22365,3,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,7,22365,3,0,0,0,0,3,1
17,3,5,1,1,0,0,1,5,22365,3,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,5,22365,3,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,5,22365,3,0,0,0,0,3,1
18,3,6,1,1,0,0,0,7,22365,3,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,7,22365,3,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,7,22365,3,0,0,0,0,3,1
7,2,1,1,1,0,0,1,10,22366,3,12,3.49,0,0,3,0
7,2,1,2,0,1,0,0,10,22366,3,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,10,22366,3,0,0,0,0,3,1
8,2,2,1,1,0,0,0,10,22366,3,25,2.99,0,0,3,0
8,2,2,2,0,1,0,1,10,22366,3,12,2.49,1,1,3,0
8,2,2,3,0,0,1,0,10,22366,3,0,0,0,0,3,1
9,2,3,1,1,0,0,0,10,22366,3,12,2.49,1,0,3,0
9,2,3,2,0,1,0,1,10,22366,3,25,3.49,0,1,3,0
9,2,3,3,0,0,1,0,10,22366,3,0,0,0,0,3,1
10,2,4,1,1,0,0,0,10,22366,3,12,2.49,1,1,3,0
10,2,4,2,0,1,0,1,10,22366,3,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,10,22366,3,0,0,0,0,3,1
11,2,5,1,1,0,0,1,10,22366,3,12,2.49,0,0,3,0
11,2,5,2,0,1,0,0,10,22366,3,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,10,22366,3,0,0,0,0,3,1
12,2,6,1,1,0,0,1,10,22366,3,25,3.49,1,0,3,0
12,2,6,2,0,1,0,0,10,22366,3,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,10,22366,3,0,0,0,0,3,1
7,2,1,1,1,0,0,1,9,22367,3,12,3.49,0,0,3,0
7,2,1,2,0,1,0,0,9,22367,3,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,9,22367,3,0,0,0,0,3,1
8,2,2,1,1,0,0,0,10,22367,3,25,2.99,0,0,3,0
8,2,2,2,0,1,0,0,10,22367,3,12,2.49,1,1,3,0
8,2,2,3,0,0,1,1,10,22367,3,0,0,0,0,3,1
9,2,3,1,1,0,0,0,9,22367,3,12,2.49,1,0,3,0
9,2,3,2,0,1,0,1,9,22367,3,25,3.49,0,1,3,0
9,2,3,3,0,0,1,0,9,22367,3,0,0,0,0,3,1
10,2,4,1,1,0,0,0,9,22367,3,12,2.49,1,1,3,0
10,2,4,2,0,1,0,1,9,22367,3,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,9,22367,3,0,0,0,0,3,1
11,2,5,1,1,0,0,1,9,22367,3,12,2.49,0,0,3,0
11,2,5,2,0,1,0,0,9,22367,3,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,9,22367,3,0,0,0,0,3,1
12,2,6,1,1,0,0,0,9,22367,3,25,3.49,1,0,3,0
12,2,6,2,0,1,0,1,9,22367,3,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,9,22367,3,0,0,0,0,3,1
13,3,1,1,1,0,0,1,8,22368,3,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,8,22368,3,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,8,22368,3,0,0,0,0,3,1
14,3,2,1,1,0,0,1,7,22368,3,25,3.49,1,1,3,0
14,3,2,2,0,1,0,0,7,22368,3,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,7,22368,3,0,0,0,0,3,1
15,3,3,1,1,0,0,0,7,22368,3,12,3.49,0,1,3,0
15,3,3,2,0,1,0,1,7,22368,3,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,7,22368,3,0,0,0,0,3,1
16,3,4,1,1,0,0,0,6,22368,3,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,6,22368,3,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,6,22368,3,0,0,0,0,3,1
17,3,5,1,1,0,0,1,9,22368,3,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,9,22368,3,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,9,22368,3,0,0,0,0,3,1
18,3,6,1,1,0,0,0,7,22368,3,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,7,22368,3,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,7,22368,3,0,0,0,0,3,1
1,1,1,1,1,0,0,1,4,22369,3,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,4,22369,3,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,4,22369,3,0,0,0,0,3,1
2,1,2,1,1,0,0,0,4,22369,3,25,2.49,0,1,3,0
2,1,2,2,0,1,0,1,4,22369,3,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,4,22369,3,0,0,0,0,3,1
3,1,3,1,1,0,0,1,4,22369,3,12,2.99,1,0,3,0
3,1,3,2,0,1,0,0,4,22369,3,25,3.49,0,1,3,0
3,1,3,3,0,0,1,0,4,22369,3,0,0,0,0,3,1
4,1,4,1,1,0,0,0,5,22369,3,25,2.99,0,1,3,0
4,1,4,2,0,1,0,1,5,22369,3,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,5,22369,3,0,0,0,0,3,1
5,1,5,1,1,0,0,0,4,22369,3,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,4,22369,3,25,2.49,1,0,3,0
5,1,5,3,0,0,1,1,4,22369,3,0,0,0,0,3,1
6,1,6,1,1,0,0,0,5,22369,3,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,5,22369,3,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,5,22369,3,0,0,0,0,3,1
7,2,1,1,1,0,0,1,10,22370,3,12,3.49,0,0,3,0
7,2,1,2,0,1,0,0,10,22370,3,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,10,22370,3,0,0,0,0,3,1
8,2,2,1,1,0,0,0,10,22370,3,25,2.99,0,0,3,0
8,2,2,2,0,1,0,0,10,22370,3,12,2.49,1,1,3,0
8,2,2,3,0,0,1,1,10,22370,3,0,0,0,0,3,1
9,2,3,1,1,0,0,0,10,22370,3,12,2.49,1,0,3,0
9,2,3,2,0,1,0,0,10,22370,3,25,3.49,0,1,3,0
9,2,3,3,0,0,1,1,10,22370,3,0,0,0,0,3,1
10,2,4,1,1,0,0,0,10,22370,3,12,2.49,1,1,3,0
10,2,4,2,0,1,0,0,10,22370,3,25,3.49,0,0,3,0
10,2,4,3,0,0,1,1,10,22370,3,0,0,0,0,3,1
11,2,5,1,1,0,0,1,10,22370,3,12,2.49,0,0,3,0
11,2,5,2,0,1,0,0,10,22370,3,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,10,22370,3,0,0,0,0,3,1
12,2,6,1,1,0,0,0,10,22370,3,25,3.49,1,0,3,0
12,2,6,2,0,1,0,1,10,22370,3,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,10,22370,3,0,0,0,0,3,1
13,3,1,1,1,0,0,0,9,22371,3,25,2.49,1,1,3,0
13,3,1,2,0,1,0,1,9,22371,3,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,9,22371,3,0,0,0,0,3,1
14,3,2,1,1,0,0,0,10,22371,3,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,10,22371,3,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,10,22371,3,0,0,0,0,3,1
15,3,3,1,1,0,0,1,10,22371,3,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,10,22371,3,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,10,22371,3,0,0,0,0,3,1
16,3,4,1,1,0,0,0,10,22371,3,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,10,22371,3,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,10,22371,3,0,0,0,0,3,1
17,3,5,1,1,0,0,1,10,22371,3,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,10,22371,3,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,10,22371,3,0,0,0,0,3,1
18,3,6,1,1,0,0,1,10,22371,3,12,3.49,1,0,3,0
18,3,6,2,0,1,0,0,10,22371,3,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,10,22371,3,0,0,0,0,3,1
1,1,1,1,1,0,0,1,9,22372,3,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,9,22372,3,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,9,22372,3,0,0,0,0,3,1
2,1,2,1,1,0,0,1,9,22372,3,25,2.49,0,1,3,0
2,1,2,2,0,1,0,0,9,22372,3,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,9,22372,3,0,0,0,0,3,1
3,1,3,1,1,0,0,0,9,22372,3,12,2.99,1,0,3,0
3,1,3,2,0,1,0,1,9,22372,3,25,3.49,0,1,3,0
3,1,3,3,0,0,1,0,9,22372,3,0,0,0,0,3,1
4,1,4,1,1,0,0,1,9,22372,3,25,2.99,0,1,3,0
4,1,4,2,0,1,0,0,9,22372,3,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,9,22372,3,0,0,0,0,3,1
5,1,5,1,1,0,0,1,10,22372,3,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,10,22372,3,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,10,22372,3,0,0,0,0,3,1
6,1,6,1,1,0,0,0,10,22372,3,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,10,22372,3,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,10,22372,3,0,0,0,0,3,1
1,1,1,1,1,0,0,1,10,22373,3,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,10,22373,3,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,10,22373,3,0,0,0,0,3,1
2,1,2,1,1,0,0,0,10,22373,3,25,2.49,0,1,3,0
2,1,2,2,0,1,0,1,10,22373,3,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,10,22373,3,0,0,0,0,3,1
3,1,3,1,1,0,0,0,10,22373,3,12,2.99,1,0,3,0
3,1,3,2,0,1,0,0,10,22373,3,25,3.49,0,1,3,0
3,1,3,3,0,0,1,1,10,22373,3,0,0,0,0,3,1
4,1,4,1,1,0,0,0,10,22373,3,25,2.99,0,1,3,0
4,1,4,2,0,1,0,0,10,22373,3,12,3.49,1,0,3,0
4,1,4,3,0,0,1,1,10,22373,3,0,0,0,0,3,1
5,1,5,1,1,0,0,1,10,22373,3,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,10,22373,3,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,10,22373,3,0,0,0,0,3,1
6,1,6,1,1,0,0,1,10,22373,3,25,2.99,1,0,3,0
6,1,6,2,0,1,0,0,10,22373,3,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,10,22373,3,0,0,0,0,3,1
7,2,1,1,1,0,0,0,9,22374,3,12,3.49,0,0,3,0
7,2,1,2,0,1,0,0,9,22374,3,25,2.99,1,1,3,0
7,2,1,3,0,0,1,1,9,22374,3,0,0,0,0,3,1
8,2,2,1,1,0,0,0,9,22374,3,25,2.99,0,0,3,0
8,2,2,2,0,1,0,0,9,22374,3,12,2.49,1,1,3,0
8,2,2,3,0,0,1,1,9,22374,3,0,0,0,0,3,1
9,2,3,1,1,0,0,0,9,22374,3,12,2.49,1,0,3,0
9,2,3,2,0,1,0,0,9,22374,3,25,3.49,0,1,3,0
9,2,3,3,0,0,1,1,9,22374,3,0,0,0,0,3,1
10,2,4,1,1,0,0,1,7,22374,3,12,2.49,1,1,3,0
10,2,4,2,0,1,0,0,7,22374,3,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,7,22374,3,0,0,0,0,3,1
11,2,5,1,1,0,0,1,6,22374,3,12,2.49,0,0,3,0
11,2,5,2,0,1,0,0,6,22374,3,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,6,22374,3,0,0,0,0,3,1
12,2,6,1,1,0,0,0,7,22374,3,25,3.49,1,0,3,0
12,2,6,2,0,1,0,0,7,22374,3,12,2.49,0,1,3,0
12,2,6,3,0,0,1,1,7,22374,3,0,0,0,0,3,1
13,3,1,1,1,0,0,0,8,22375,3,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,8,22375,3,12,3.49,0,0,3,0
13,3,1,3,0,0,1,1,8,22375,3,0,0,0,0,3,1
14,3,2,1,1,0,0,0,8,22375,3,25,3.49,1,1,3,0
14,3,2,2,0,1,0,0,8,22375,3,12,2.99,0,0,3,0
14,3,2,3,0,0,1,1,8,22375,3,0,0,0,0,3,1
15,3,3,1,1,0,0,1,7,22375,3,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,7,22375,3,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,7,22375,3,0,0,0,0,3,1
16,3,4,1,1,0,0,0,7,22375,3,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,7,22375,3,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,7,22375,3,0,0,0,0,3,1
17,3,5,1,1,0,0,1,8,22375,3,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,8,22375,3,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,8,22375,3,0,0,0,0,3,1
18,3,6,1,1,0,0,0,7,22375,3,12,3.49,1,0,3,0
18,3,6,2,0,1,0,0,7,22375,3,25,2.49,0,1,3,0
18,3,6,3,0,0,1,1,7,22375,3,0,0,0,0,3,1
1,1,1,1,1,0,0,1,8,22376,3,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,8,22376,3,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,8,22376,3,0,0,0,0,3,1
2,1,2,1,1,0,0,1,9,22376,3,25,2.49,0,1,3,0
2,1,2,2,0,1,0,0,9,22376,3,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,9,22376,3,0,0,0,0,3,1
3,1,3,1,1,0,0,0,9,22376,3,12,2.99,1,0,3,0
3,1,3,2,0,1,0,1,9,22376,3,25,3.49,0,1,3,0
3,1,3,3,0,0,1,0,9,22376,3,0,0,0,0,3,1
4,1,4,1,1,0,0,1,9,22376,3,25,2.99,0,1,3,0
4,1,4,2,0,1,0,0,9,22376,3,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,9,22376,3,0,0,0,0,3,1
5,1,5,1,1,0,0,1,9,22376,3,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,9,22376,3,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,9,22376,3,0,0,0,0,3,1
6,1,6,1,1,0,0,0,9,22376,3,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,9,22376,3,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,9,22376,3,0,0,0,0,3,1
1,1,1,1,1,0,0,1,8,22377,3,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,8,22377,3,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,8,22377,3,0,0,0,0,3,1
2,1,2,1,1,0,0,1,8,22377,3,25,2.49,0,1,3,0
2,1,2,2,0,1,0,0,8,22377,3,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,8,22377,3,0,0,0,0,3,1
3,1,3,1,1,0,0,0,6,22377,3,12,2.99,1,0,3,0
3,1,3,2,0,1,0,0,6,22377,3,25,3.49,0,1,3,0
3,1,3,3,0,0,1,1,6,22377,3,0,0,0,0,3,1
4,1,4,1,1,0,0,0,6,22377,3,25,2.99,0,1,3,0
4,1,4,2,0,1,0,0,6,22377,3,12,3.49,1,0,3,0
4,1,4,3,0,0,1,1,6,22377,3,0,0,0,0,3,1
5,1,5,1,1,0,0,1,8,22377,3,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,8,22377,3,25,2.49,1,0,3,0
5,1,5,3,0,0,1,0,8,22377,3,0,0,0,0,3,1
6,1,6,1,1,0,0,0,8,22377,3,25,2.99,1,0,3,0
6,1,6,2,0,1,0,1,8,22377,3,12,2.49,0,1,3,0
6,1,6,3,0,0,1,0,8,22377,3,0,0,0,0,3,1
13,3,1,1,1,0,0,0,5,22378,3,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,5,22378,3,12,3.49,0,0,3,0
13,3,1,3,0,0,1,1,5,22378,3,0,0,0,0,3,1
14,3,2,1,1,0,0,0,5,22378,3,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,5,22378,3,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,5,22378,3,0,0,0,0,3,1
15,3,3,1,1,0,0,1,6,22378,3,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,6,22378,3,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,6,22378,3,0,0,0,0,3,1
16,3,4,1,1,0,0,0,7,22378,3,25,2.49,0,0,3,0
16,3,4,2,0,1,0,0,7,22378,3,12,3.49,1,1,3,0
16,3,4,3,0,0,1,1,7,22378,3,0,0,0,0,3,1
17,3,5,1,1,0,0,1,7,22378,3,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,7,22378,3,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,7,22378,3,0,0,0,0,3,1
18,3,6,1,1,0,0,0,7,22378,3,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,7,22378,3,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,7,22378,3,0,0,0,0,3,1
13,3,1,1,1,0,0,1,8,22379,3,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,8,22379,3,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,8,22379,3,0,0,0,0,3,1
14,3,2,1,1,0,0,0,7,22379,3,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,7,22379,3,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,7,22379,3,0,0,0,0,3,1
15,3,3,1,1,0,0,1,7,22379,3,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,7,22379,3,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,7,22379,3,0,0,0,0,3,1
16,3,4,1,1,0,0,0,7,22379,3,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,7,22379,3,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,7,22379,3,0,0,0,0,3,1
17,3,5,1,1,0,0,0,6,22379,3,12,2.99,0,1,3,0
17,3,5,2,0,1,0,1,6,22379,3,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,6,22379,3,0,0,0,0,3,1
18,3,6,1,1,0,0,0,8,22379,3,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,8,22379,3,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,8,22379,3,0,0,0,0,3,1
7,2,1,1,1,0,0,0,6,22380,3,12,3.49,0,0,3,0
7,2,1,2,0,1,0,1,6,22380,3,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,6,22380,3,0,0,0,0,3,1
8,2,2,1,1,0,0,0,10,22380,3,25,2.99,0,0,3,0
8,2,2,2,0,1,0,1,10,22380,3,12,2.49,1,1,3,0
8,2,2,3,0,0,1,0,10,22380,3,0,0,0,0,3,1
9,2,3,1,1,0,0,1,7,22380,3,12,2.49,1,0,3,0
9,2,3,2,0,1,0,0,7,22380,3,25,3.49,0,1,3,0
9,2,3,3,0,0,1,0,7,22380,3,0,0,0,0,3,1
10,2,4,1,1,0,0,1,9,22380,3,12,2.49,1,1,3,0
10,2,4,2,0,1,0,0,9,22380,3,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,9,22380,3,0,0,0,0,3,1
11,2,5,1,1,0,0,1,8,22380,3,12,2.49,0,0,3,0
11,2,5,2,0,1,0,0,8,22380,3,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,8,22380,3,0,0,0,0,3,1
12,2,6,1,1,0,0,0,8,22380,3,25,3.49,1,0,3,0
12,2,6,2,0,1,0,1,8,22380,3,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,8,22380,3,0,0,0,0,3,1
13,3,1,1,1,0,0,0,10,22381,3,25,2.49,1,1,3,0
13,3,1,2,0,1,0,1,10,22381,3,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,10,22381,3,0,0,0,0,3,1
14,3,2,1,1,0,0,0,10,22381,3,25,3.49,1,1,3,0
14,3,2,2,0,1,0,1,10,22381,3,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,10,22381,3,0,0,0,0,3,1
15,3,3,1,1,0,0,1,10,22381,3,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,10,22381,3,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,10,22381,3,0,0,0,0,3,1
16,3,4,1,1,0,0,0,8,22381,3,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,8,22381,3,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,8,22381,3,0,0,0,0,3,1
17,3,5,1,1,0,0,1,10,22381,3,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,10,22381,3,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,10,22381,3,0,0,0,0,3,1
18,3,6,1,1,0,0,1,8,22381,3,12,3.49,1,0,3,0
18,3,6,2,0,1,0,0,8,22381,3,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,8,22381,3,0,0,0,0,3,1
7,2,1,1,1,0,0,0,5,22382,3,12,3.49,0,0,3,0
7,2,1,2,0,1,0,1,5,22382,3,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,5,22382,3,0,0,0,0,3,1
8,2,2,1,1,0,0,0,6,22382,3,25,2.99,0,0,3,0
8,2,2,2,0,1,0,1,6,22382,3,12,2.49,1,1,3,0
8,2,2,3,0,0,1,0,6,22382,3,0,0,0,0,3,1
9,2,3,1,1,0,0,1,5,22382,3,12,2.49,1,0,3,0
9,2,3,2,0,1,0,0,5,22382,3,25,3.49,0,1,3,0
9,2,3,3,0,0,1,0,5,22382,3,0,0,0,0,3,1
10,2,4,1,1,0,0,1,7,22382,3,12,2.49,1,1,3,0
10,2,4,2,0,1,0,0,7,22382,3,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,7,22382,3,0,0,0,0,3,1
11,2,5,1,1,0,0,1,6,22382,3,12,2.49,0,0,3,0
11,2,5,2,0,1,0,0,6,22382,3,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,6,22382,3,0,0,0,0,3,1
12,2,6,1,1,0,0,0,7,22382,3,25,3.49,1,0,3,0
12,2,6,2,0,1,0,1,7,22382,3,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,7,22382,3,0,0,0,0,3,1
1,1,1,1,1,0,0,1,8,22383,3,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,8,22383,3,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,8,22383,3,0,0,0,0,3,1
2,1,2,1,1,0,0,1,8,22383,3,25,2.49,0,1,3,0
2,1,2,2,0,1,0,0,8,22383,3,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,8,22383,3,0,0,0,0,3,1
3,1,3,1,1,0,0,0,8,22383,3,12,2.99,1,0,3,0
3,1,3,2,0,1,0,1,8,22383,3,25,3.49,0,1,3,0
3,1,3,3,0,0,1,0,8,22383,3,0,0,0,0,3,1
4,1,4,1,1,0,0,1,9,22383,3,25,2.99,0,1,3,0
4,1,4,2,0,1,0,0,9,22383,3,12,3.49,1,0,3,0
4,1,4,3,0,0,1,0,9,22383,3,0,0,0,0,3,1
5,1,5,1,1,0,0,0,9,22383,3,12,3.49,0,1,3,0
5,1,5,2,0,1,0,0,9,22383,3,25,2.49,1,0,3,0
5,1,5,3,0,0,1,1,9,22383,3,0,0,0,0,3,1
6,1,6,1,1,0,0,0,9,22383,3,25,2.99,1,0,3,0
6,1,6,2,0,1,0,0,9,22383,3,12,2.49,0,1,3,0
6,1,6,3,0,0,1,1,9,22383,3,0,0,0,0,3,1
7,2,1,1,1,0,0,1,7,22384,3,12,3.49,0,0,3,0
7,2,1,2,0,1,0,0,7,22384,3,25,2.99,1,1,3,0
7,2,1,3,0,0,1,0,7,22384,3,0,0,0,0,3,1
8,2,2,1,1,0,0,0,9,22384,3,25,2.99,0,0,3,0
8,2,2,2,0,1,0,1,9,22384,3,12,2.49,1,1,3,0
8,2,2,3,0,0,1,0,9,22384,3,0,0,0,0,3,1
9,2,3,1,1,0,0,0,9,22384,3,12,2.49,1,0,3,0
9,2,3,2,0,1,0,0,9,22384,3,25,3.49,0,1,3,0
9,2,3,3,0,0,1,1,9,22384,3,0,0,0,0,3,1
10,2,4,1,1,0,0,1,6,22384,3,12,2.49,1,1,3,0
10,2,4,2,0,1,0,0,6,22384,3,25,3.49,0,0,3,0
10,2,4,3,0,0,1,0,6,22384,3,0,0,0,0,3,1
11,2,5,1,1,0,0,1,6,22384,3,12,2.49,0,0,3,0
11,2,5,2,0,1,0,0,6,22384,3,25,3.49,1,1,3,0
11,2,5,3,0,0,1,0,6,22384,3,0,0,0,0,3,1
12,2,6,1,1,0,0,0,10,22384,3,25,3.49,1,0,3,0
12,2,6,2,0,1,0,1,10,22384,3,12,2.49,0,1,3,0
12,2,6,3,0,0,1,0,10,22384,3,0,0,0,0,3,1
13,3,1,1,1,0,0,1,8,22385,3,25,2.49,1,1,3,0
13,3,1,2,0,1,0,0,8,22385,3,12,3.49,0,0,3,0
13,3,1,3,0,0,1,0,8,22385,3,0,0,0,0,3,1
14,3,2,1,1,0,0,1,7,22385,3,25,3.49,1,1,3,0
14,3,2,2,0,1,0,0,7,22385,3,12,2.99,0,0,3,0
14,3,2,3,0,0,1,0,7,22385,3,0,0,0,0,3,1
15,3,3,1,1,0,0,1,9,22385,3,12,3.49,0,1,3,0
15,3,3,2,0,1,0,0,9,22385,3,25,2.99,1,0,3,0
15,3,3,3,0,0,1,0,9,22385,3,0,0,0,0,3,1
16,3,4,1,1,0,0,0,8,22385,3,25,2.49,0,0,3,0
16,3,4,2,0,1,0,1,8,22385,3,12,3.49,1,1,3,0
16,3,4,3,0,0,1,0,8,22385,3,0,0,0,0,3,1
17,3,5,1,1,0,0,1,9,22385,3,12,2.99,0,1,3,0
17,3,5,2,0,1,0,0,9,22385,3,25,2.49,1,0,3,0
17,3,5,3,0,0,1,0,9,22385,3,0,0,0,0,3,1
18,3,6,1,1,0,0,0,9,22385,3,12,3.49,1,0,3,0
18,3,6,2,0,1,0,1,9,22385,3,25,2.49,0,1,3,0
18,3,6,3,0,0,1,0,9,22385,3,0,0,0,0,3,1
1,1,1,1,1,0,0,1,7,22386,3,12,3.49,1,1,3,0
1,1,1,2,0,1,0,0,7,22386,3,25,2.99,0,0,3,0
1,1,1,3,0,0,1,0,7,22386,3,0,0,0,0,3,1
2,1,2,1,1,0,0,1,7,22386,3,25,2.49,0,1,3,0
2,1,2,2,0,1,0,0,7,22386,3,12,2.99,1,0,3,0
2,1,2,3,0,0,1,0,7,22386,3,0,0,0,0,3,1
3,1,3,1,1,0,0,1,8,22386,3,12,2.99,1,0,3,0
3,1,3,2,0,1,0,0,8,22386,3,25,3.49,0,1,3,0
